 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
23,43,679.616,472.500,23.314,676,469,7,7,0.994,9.220,677,469,130.601,7.000,1.197,0.836,0.945,cell
24,77,639.357,478.578,42.527,632,474,14,9,0.535,15.232,632,474,156.801,9.000,1.863,0.537,0.726,cell
25,26,1068.885,479.423,23.213,1065,476,8,7,0.606,8.602,1065,477,144.462,5.316,2.008,0.498,0.675,cell
26,43,729.942,480.058,22.728,726,477,8,6,1.000,8.944,726,478,153.435,6.000,1.340,0.746,0.945,cell
27,49,382.929,487.500,34.042,377,482,10,11,0.531,13.601,377,493,53.973,7.071,2.073,0.482,0.705,cell
28,28,450.179,487.857,20.142,447,484,6,7,0.867,8.062,449,484,119.745,5.657,1.494,0.669,0.862,cell
29,90,1096.011,496.822,38.870,1090,491,13,11,0.749,15.264,1090,493,148.392,9.192,1.791,0.558,0.849,cell
30,28,1004.607,521.393,25.799,1001,518,8,7,0.529,9.220,1001,524,40.601,5.757,2.072,0.483,0.667,cell
31,103,402.675,537.927,55.355,397,528,11,19,0.422,19.105,404,528,96.009,10.822,1.807,0.553,0.680,cell
32,47,658.649,531.223,25.556,654,528,9,7,0.904,10.000,654,529,143.130,7.000,1.449,0.690,0.887,cell
33,168,604.935,551.494,72.669,598,542,14,20,0.400,20.518,598,544,133.025,13.416,1.611,0.621,0.748,cell
34,46,614.435,547.457,28.627,609,543,10,9,0.705,13.454,609,543,138.013,5.657,2.750,0.364,0.807,cell
35,43,744.570,550.919,25.556,742,546,6,10,0.827,10.440,743,556,73.301,6.000,1.911,0.523,0.869,cell
36,77,557.448,552.032,30.971,553,547,9,10,1.000,11.180,555,547,116.565,9.000,1.119,0.894,0.945,cell
37,40,907.600,566.775,23.556,904,563,8,7,0.906,9.220,904,564,139.399,6.957,1.348,0.742,0.860,cell
38,37,551.149,573.338,24.385,547,570,9,7,0.782,10.296,547,576,29.055,5.367,2.100,0.476,0.831,cell
39,71,612.387,579.134,29.799,608,574,9,10,1.000,11.180,610,574,116.565,9.000,1.188,0.841,0.916,cell
40,92,1068.739,590.707,35.456,1063,585,12,11,0.920,13.038,1063,594,32.471,10.429,1.258,0.795,0.885,cell
41,52,730.596,612.500,30.385,727,607,7,12,0.708,13.000,727,607,112.620,6.303,2.370,0.422,0.812,cell
42,85,1024.653,617.253,40.042,1019,610,12,13,0.666,14.422,1021,610,123.690,10.607,1.658,0.603,0.766,cell
43,77,854.955,628.617,31.556,850,624,10,9,0.972,11.662,850,632,30.964,9.000,1.175,0.851,0.939,cell
44,52,1059.000,630.827,26.728,1056,626,6,10,0.915,10.440,1057,626,106.699,6.000,1.612,0.620,0.937,cell
45,38,831.868,649.895,22.142,828,647,8,6,0.974,8.944,828,652,26.565,6.000,1.418,0.705,0.894,cell
46,34,674.882,665.147,26.042,672,660,7,9,0.630,9.849,672,660,113.962,7.000,1.388,0.720,0.747,cell
47,40,406.525,670.825,22.142,403,667,7,7,1.000,8.062,403,669,150.255,7.000,1.055,0.948,0.920,cell
48,106,682.887,674.075,57.941,674,668,16,12,0.397,17.889,674,670,153.435,12.000,1.400,0.714,0.686,cell
49,59,1064.466,692.347,29.556,1059,689,11,7,0.849,11.705,1059,695,19.983,7.000,1.712,0.584,0.887,cell
50,65,485.069,695.623,29.213,480,691,10,9,0.957,10.770,480,694,158.199,9.000,1.218,0.821,0.884,cell
51,35,895.757,697.443,22.971,892,693,7,8,0.834,8.602,893,701,54.462,6.499,1.374,0.728,0.824,cell
52,32,1079.250,702.562,19.899,1076,700,7,5,1.000,8.062,1076,700,150.255,5.000,1.406,0.711,0.955,cell
53,41,1125.768,708.134,31.213,1122,702,7,12,0.529,13.416,1122,702,116.565,5.376,3.163,0.316,0.739,cell
54,57,456.798,716.763,28.627,451,713,11,8,0.874,11.402,451,718,15.255,7.778,1.362,0.734,0.884,cell
55,62,592.887,717.419,30.385,588,713,10,9,0.844,12.207,588,720,34.992,8.485,1.562,0.640,0.879,cell
56,53,433.557,727.085,29.556,430,722,7,11,0.762,11.705,432,733,70.017,6.505,2.037,0.491,0.835,cell
57,36,928.639,735.722,22.142,925,732,7,7,0.923,8.602,925,738,35.538,6.548,1.378,0.726,0.878,cell
58,26,887.731,737.654,18.728,885,734,5,7,0.932,8.062,886,734,119.745,5.000,1.604,0.623,0.881,cell
59,41,433.695,739.841,22.728,430,736,7,7,0.997,9.220,430,743,40.601,7.000,1.274,0.785,0.943,cell
60,56,428.357,748.607,28.385,423,745,11,7,0.873,12.083,423,751,24.444,7.000,1.713,0.584,0.882,cell
61,126,457.556,764.413,55.012,451,755,12,17,0.523,17.889,455,755,116.565,12.000,1.679,0.596,0.739,cell
62,39,730.192,768.679,23.556,727,764,6,9,0.883,9.487,729,764,108.435,6.000,1.585,0.631,0.876,cell
63,47,402.202,774.117,30.627,399,769,7,11,0.630,11.705,401,780,70.017,6.276,2.229,0.449,0.770,cell
64,93,1076.167,774.995,34.627,1071,769,10,12,0.975,12.369,1075,769,104.036,10.000,1.178,0.849,0.916,cell
65,39,613.577,774.372,24.385,610,770,8,8,0.824,10.000,610,771,143.130,6.247,1.775,0.563,0.812,cell
66,76,962.789,779.013,32.627,957,775,11,9,0.897,12.530,957,776,151.390,9.000,1.396,0.716,0.910,cell
67,128,589.844,790.812,59.941,582,783,16,14,0.448,18.439,585,783,130.601,13.272,1.416,0.706,0.725,cell
68,40,801.900,799.250,22.728,799,795,6,8,0.973,8.944,800,795,116.565,6.000,1.364,0.733,0.920,cell
69,114,852.140,804.789,46.527,844,799,16,11,0.662,18.028,845,800,146.310,10.543,1.803,0.555,0.829,cell
70,134,533.537,820.433,51.698,526,811,15,17,0.630,19.416,527,827,55.491,11.626,1.842,0.543,0.781,cell
71,171,545.868,828.032,57.941,536,821,19,14,0.640,21.633,537,834,33.690,14.000,1.609,0.621,0.816,cell
72,61,935.762,826.697,28.385,931,823,10,8,0.951,10.770,931,829,21.801,8.000,1.291,0.774,0.904,cell
73,44,530.159,834.591,27.799,526,829,7,10,0.715,10.770,528,839,68.199,7.000,1.886,0.530,0.807,cell
74,28,855.821,841.893,20.971,853,838,6,8,0.800,8.944,854,838,116.565,4.919,2.035,0.491,0.812,cell
75,120,504.392,846.600,49.698,496,840,16,12,0.611,16.763,496,844,162.646,12.000,1.319,0.758,0.803,cell
76,33,751.045,866.833,22.728,747,864,8,6,0.803,10.000,747,864,143.130,5.199,2.133,0.469,0.846,cell
77,49,604.214,884.929,25.556,600,881,8,8,0.943,10.630,600,888,41.186,7.071,1.499,0.667,0.916,cell
78,66,759.212,893.167,40.042,755,888,10,11,0.517,13.038,756,899,57.529,9.603,1.517,0.659,0.750,cell
79,53,678.406,895.972,26.971,674,892,9,8,0.916,10.630,674,899,41.186,7.603,1.389,0.720,0.891,cell
80,79,498.070,899.272,38.385,493,893,11,11,0.674,14.213,494,893,129.289,9.899,1.563,0.640,0.823,cell
81,34,966.676,896.735,20.728,964,893,6,7,0.994,8.602,964,893,125.538,6.000,1.366,0.732,0.932,cell
82,155,942.971,920.506,57.113,935,912,14,19,0.597,20.248,937,914,122.905,13.736,1.652,0.605,0.785,cell
83,76,853.803,924.658,30.971,849,920,10,9,0.996,11.180,849,922,153.435,9.000,1.116,0.896,0.944,cell
84,134,758.784,937.985,54.770,750,929,16,17,0.561,20.809,752,929,125.218,11.543,2.295,0.436,0.766,cell
85,145,782.528,973.769,49.698,777,965,11,18,0.738,18.439,782,983,77.471,10.502,1.859,0.538,0.876,cell
86,45,810.122,981.789,24.385,806,978,8,8,0.951,9.434,806,984,32.005,7.071,1.391,0.719,0.882,cell
87,310,784.890,350.535,170.995,770,340,34,26,0.133,36.401,770,361,20.925,25.715,1.451,0.689,0.415,cluster
88,296,752.611,364.355,153.924,730,352,44,23,0.157,46.174,730,354,162.350,19.180,2.027,0.493,0.500,cluster
89,293,779.015,376.582,158.995,750,367,50,19,0.146,51.420,750,381,13.496,19.000,3.952,0.253,0.456,cluster
90,582,383.222,467.612,230.149,364,449,40,40,0.138,44.721,383,449,116.565,37.902,1.102,0.908,0.475,cluster
91,267,691.391,820.747,110.953,683,808,18,24,0.273,28.018,683,808,124.824,17.819,1.523,0.657,0.761,cluster
92,598,974.958,933.644,237.907,956,913,38,39,0.133,40.853,970,913,111.541,33.325,1.177,0.850,0.560,cluster
