 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
22,44,448.477,437.295,23.556,445,433,7,8,0.996,8.602,446,434,125.538,7.000,1.046,0.956,0.898,cell
23,47,764.074,441.138,24.971,760,437,8,8,0.947,9.434,761,445,57.995,7.603,1.241,0.805,0.887,cell
24,36,494.111,445.639,20.728,491,442,6,7,1.000,8.062,492,449,60.255,6.000,1.186,0.843,0.935,cell
25,40,754.600,449.525,23.314,750,447,9,5,0.925,9.487,750,451,18.435,5.000,1.711,0.584,0.941,cell
26,37,721.851,462.365,28.385,718,459,8,8,0.577,11.314,718,467,45.000,6.261,1.982,0.504,0.763,cell
27,26,727.115,470.154,22.971,723,467,8,6,0.619,10.000,723,467,143.130,4.743,2.705,0.370,0.743,cell
28,27,735.907,471.759,18.142,733,469,6,6,1.000,6.708,734,469,116.565,6.000,1.059,0.945,0.885,cell
29,68,1048.294,478.956,29.213,1043,474,10,9,1.000,11.180,1043,481,26.565,9.000,1.243,0.804,0.913,cell
30,29,1042.155,496.466,19.314,1039,494,7,5,0.977,8.062,1039,494,150.255,5.000,1.394,0.717,0.921,cell
31,217,597.090,508.864,94.225,590,495,16,28,0.307,29.120,592,523,74.055,14.980,2.542,0.393,0.638,cell
32,27,901.463,508.796,28.870,898,505,7,9,0.407,9.849,898,505,113.962,6.641,1.536,0.651,0.587,cell
33,27,715.907,512.574,17.899,713,510,6,5,1.000,7.211,713,515,33.690,5.000,1.210,0.826,0.947,cell
34,44,1003.386,519.795,24.971,999,516,9,7,0.887,9.487,999,519,161.565,6.864,1.450,0.689,0.871,cell
35,62,1106.403,524.855,41.941,1102,517,9,15,0.443,15.133,1106,517,97.595,7.906,2.348,0.426,0.663,cell
36,37,842.878,521.959,24.142,838,519,9,6,0.798,10.296,838,524,29.055,5.491,2.082,0.480,0.860,cell
37,27,1095.833,527.426,18.971,1093,524,6,7,0.943,7.280,1095,524,105.945,6.000,1.188,0.842,0.831,cell
38,59,582.093,535.992,40.042,578,531,9,11,0.462,12.530,580,542,61.390,9.000,1.526,0.655,0.682,cell
39,42,462.262,536.976,32.870,458,532,8,9,0.488,9.849,460,532,113.962,8.000,1.171,0.854,0.730,cell
40,96,573.760,542.542,48.527,568,534,11,17,0.512,17.117,575,534,96.710,10.264,1.967,0.508,0.730,cell
41,50,1002.100,547.560,34.870,997,544,13,7,0.517,13.601,997,545,162.897,7.000,1.972,0.507,0.719,cell
42,41,1034.207,549.500,24.142,1030,546,9,6,0.884,10.000,1031,546,143.130,6.000,1.718,0.582,0.891,cell
43,183,788.451,607.183,67.355,781,597,17,18,0.507,19.723,781,614,59.534,16.292,1.174,0.852,0.771,cell
44,51,1053.676,619.637,24.971,1049,616,9,7,1.000,9.849,1049,618,156.038,7.000,1.285,0.778,0.919,cell
45,90,680.167,624.933,52.770,674,617,12,17,0.406,18.028,678,634,70.560,10.706,1.756,0.569,0.674,cell
46,57,850.237,647.921,27.799,846,643,8,10,0.927,10.440,849,653,73.301,8.000,1.284,0.779,0.884,cell
47,52,916.750,667.519,26.385,913,663,8,9,0.939,9.849,915,663,113.962,8.000,1.246,0.803,0.881,cell
48,27,553.315,667.389,21.556,550,664,6,8,0.730,9.220,550,665,130.601,5.600,1.651,0.606,0.771,cell
49,42,692.381,668.857,24.142,688,666,9,6,0.906,9.487,688,667,161.565,6.000,1.516,0.660,0.894,cell
50,71,805.261,678.458,30.385,800,674,10,9,0.966,11.402,801,675,142.125,9.000,1.192,0.839,0.910,cell
51,44,1045.273,690.977,24.385,1041,687,8,8,0.930,8.602,1042,694,35.538,7.603,1.127,0.887,0.863,cell
52,116,570.328,703.509,55.941,562,694,14,18,0.466,19.849,562,709,49.086,11.513,2.190,0.457,0.703,cell
53,37,829.203,706.257,23.213,826,702,7,8,0.863,8.544,828,702,110.556,6.708,1.333,0.750,0.851,cell
54,29,1034.121,707.224,19.314,1031,704,6,6,0.977,7.810,1032,704,129.806,6.000,1.212,0.825,0.906,cell
55,48,1050.729,709.708,27.213,1046,706,10,8,0.815,10.817,1046,712,33.690,6.708,1.782,0.561,0.842,cell
56,44,585.636,713.750,23.556,582,710,7,8,0.996,9.434,583,710,122.005,7.000,1.329,0.752,0.917,cell
57,34,1039.500,713.735,21.556,1035,711,9,5,0.919,9.220,1035,713,167.471,5.000,1.844,0.542,0.883,cell
58,86,422.105,736.384,49.355,417,730,11,15,0.444,15.297,418,730,101.310,11.000,1.305,0.766,0.705,cell
59,72,984.000,752.500,29.799,979,748,10,9,1.000,11.180,979,755,26.565,9.000,1.183,0.845,0.935,cell
60,69,879.283,775.399,29.556,875,771,9,9,0.993,10.817,876,771,123.690,9.000,1.070,0.934,0.939,cell
61,59,395.839,776.788,27.799,391,772,9,9,0.959,10.296,394,772,119.055,8.485,1.204,0.831,0.901,cell
62,65,1045.977,778.069,28.385,1042,773,8,10,1.000,10.770,1044,773,111.801,8.000,1.251,0.799,0.922,cell
63,55,432.500,780.500,26.142,428,777,9,7,1.000,10.296,428,783,29.055,7.000,1.314,0.761,0.948,cell
64,44,373.023,786.114,23.314,369,783,8,6,1.000,9.434,369,784,147.995,6.000,1.362,0.734,0.957,cell
65,84,926.214,790.310,36.870,921,785,11,12,0.777,12.649,922,785,108.435,11.000,1.129,0.886,0.848,cell
66,115,558.474,803.422,38.627,553,797,11,13,0.969,13.928,556,797,111.038,11.000,1.184,0.845,0.935,cell
67,61,612.418,807.385,28.385,608,803,9,9,0.951,10.296,610,812,60.945,8.854,1.147,0.872,0.897,cell
68,64,464.172,813.500,32.042,459,809,10,9,0.783,11.402,459,810,142.125,9.000,1.192,0.839,0.826,cell
69,84,925.464,822.929,33.799,921,817,9,12,0.924,12.649,923,817,108.435,9.000,1.385,0.722,0.918,cell
70,167,643.153,827.901,79.740,635,819,17,18,0.330,19.849,639,819,130.914,15.800,1.162,0.861,0.737,cell
71,49,628.806,825.622,24.728,625,822,8,7,1.000,9.434,625,823,147.995,7.000,1.150,0.869,0.942,cell
72,46,657.152,832.065,25.556,654,827,6,10,0.885,10.770,655,827,111.801,6.000,1.873,0.534,0.885,cell
73,67,481.246,869.560,29.213,476,865,10,9,0.987,10.770,476,868,158.199,9.000,1.142,0.876,0.912,cell
74,28,1059.429,874.250,24.728,1054,871,9,6,0.575,10.817,1054,877,33.690,5.547,2.443,0.409,0.727,cell
75,78,484.910,886.705,31.213,480,882,10,10,1.000,11.180,480,884,153.435,10.000,1.062,0.942,0.918,cell
76,35,751.957,891.586,20.728,749,888,6,7,1.000,8.062,750,888,119.745,6.000,1.242,0.805,0.921,cell
77,63,638.468,895.278,28.971,634,891,9,9,0.943,10.296,634,898,29.055,9.000,1.108,0.903,0.900,cell
78,65,912.500,924.500,28.385,908,920,9,9,1.000,11.402,909,920,127.875,8.485,1.363,0.734,0.929,cell
79,55,610.809,942.391,28.385,607,937,7,11,0.858,11.402,609,948,74.745,7.000,1.717,0.583,0.866,cell
80,28,559.179,943.214,24.971,555,940,7,7,0.564,8.602,555,941,144.462,6.261,1.509,0.663,0.718,cell
81,26,585.808,960.962,21.556,583,957,5,8,0.703,8.544,584,965,69.444,5.000,1.868,0.535,0.765,cell
82,29,622.155,990.155,20.971,618,987,8,6,0.829,8.944,618,992,26.565,4.950,1.823,0.549,0.853,cell
83,61,849.730,993.352,44.527,844,988,11,10,0.387,11.705,844,996,19.983,10.000,1.068,0.936,0.674,cell
84,28,681.357,1017.750,19.556,678,1014,6,7,0.920,8.062,679,1021,60.255,5.547,1.621,0.617,0.836,cell
85,377,613.542,326.850,118.468,602,311,26,33,0.338,36.249,603,311,114.444,19.292,2.061,0.485,0.667,cluster
86,231,1099.119,507.145,85.983,1090,495,18,27,0.393,28.160,1093,522,73.496,17.591,1.768,0.566,0.654,cluster
87,414,1017.157,538.249,153.823,1003,522,30,33,0.220,33.956,1011,522,103.627,26.163,1.131,0.884,0.633,cluster
88,300,710.870,662.347,83.598,697,653,27,17,0.539,30.017,697,668,29.982,15.922,2.108,0.474,0.789,cluster
89,344,761.116,711.302,165.966,753,692,21,46,0.157,47.074,759,738,77.735,20.026,3.566,0.280,0.490,cluster
90,227,426.262,719.641,93.640,416,711,25,18,0.325,28.178,416,727,27.474,17.926,1.730,0.578,0.719,cluster
