 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
46,39,929.526,370.910,22.971,926,367,7,8,0.929,8.246,929,375,75.964,7.000,1.122,0.891,0.857,cell
47,86,358.860,377.349,47.698,352,372,14,10,0.475,15.652,352,381,26.565,8.538,1.953,0.512,0.782,cell
48,60,961.700,382.267,31.213,958,377,8,10,0.774,11.662,959,387,59.036,8.000,1.394,0.717,0.863,cell
49,56,927.500,389.000,26.971,924,384,7,10,0.967,10.440,926,384,106.699,7.000,1.424,0.702,0.918,cell
50,57,852.114,393.237,28.971,847,389,10,8,0.853,11.180,847,396,26.565,7.906,1.572,0.636,0.857,cell
51,41,736.549,393.939,40.870,733,390,8,10,0.308,12.207,734,400,55.008,7.845,1.551,0.645,0.661,cell
52,33,802.955,394.227,19.899,800,391,6,6,1.000,7.810,801,391,129.806,6.000,1.057,0.946,0.957,cell
53,34,635.471,396.588,20.385,632,393,7,7,1.000,7.616,632,395,156.801,6.708,1.140,0.877,0.861,cell
54,55,565.682,399.845,29.213,561,395,9,10,0.810,11.662,562,405,59.036,7.778,1.713,0.584,0.821,cell
55,29,413.983,399.983,20.142,410,397,8,5,0.898,8.544,410,402,20.556,5.000,1.720,0.581,0.866,cell
56,27,729.537,403.278,20.728,726,401,7,6,0.790,7.616,726,402,156.801,6.000,1.381,0.724,0.794,cell
57,46,745.978,407.370,24.142,742,404,8,7,0.992,9.434,742,405,147.995,7.000,1.248,0.801,0.920,cell
58,30,699.667,414.767,19.314,697,411,5,7,1.000,7.616,699,411,113.199,5.000,1.357,0.737,0.938,cell
59,51,398.245,420.245,26.627,394,416,8,9,0.904,10.296,396,416,119.055,7.778,1.332,0.751,0.872,cell
60,34,433.088,428.588,22.971,429,425,8,7,0.810,9.434,429,430,32.005,6.261,1.685,0.593,0.810,cell
61,25,631.740,432.820,18.142,629,430,6,6,0.954,7.810,629,430,140.194,5.367,1.470,0.680,0.847,cell
62,30,520.867,439.133,18.728,518,436,6,6,1.000,7.211,519,436,123.690,6.000,1.116,0.896,0.923,cell
63,38,759.342,440.000,22.142,756,437,7,7,0.974,8.602,756,442,35.538,7.000,1.199,0.834,0.916,cell
64,29,648.086,444.776,18.728,645,442,6,6,1.000,7.211,645,443,146.310,6.000,1.076,0.929,0.906,cell
65,55,400.300,447.991,26.971,396,444,9,8,0.950,9.849,396,446,156.038,8.000,1.109,0.902,0.894,cell
66,45,411.033,451.989,28.385,407,448,8,8,0.702,9.220,408,455,49.399,8.000,1.106,0.904,0.833,cell
67,67,291.440,457.485,30.385,287,453,9,9,0.912,11.402,287,454,142.125,9.000,1.152,0.868,0.905,cell
68,141,499.535,466.436,43.799,494,459,11,15,0.924,16.155,497,459,111.801,11.000,1.387,0.721,0.949,cell
69,42,600.405,465.476,22.971,596,462,8,7,1.000,8.944,596,464,153.435,7.000,1.222,0.818,0.903,cell
70,35,377.129,469.643,22.142,374,466,6,7,0.897,8.602,375,473,54.462,6.000,1.263,0.792,0.909,cell
71,144,814.986,483.701,51.355,810,475,10,18,0.686,19.313,811,475,111.251,10.000,1.778,0.562,0.894,cell
72,34,734.500,488.000,20.142,731,485,7,6,1.000,8.062,731,490,29.745,6.000,1.275,0.784,0.919,cell
73,33,452.833,490.742,23.799,449,487,7,7,0.732,8.062,449,492,29.745,7.000,1.218,0.821,0.815,cell
74,60,629.967,491.783,27.799,625,487,9,9,0.976,10.000,627,488,126.870,8.944,1.109,0.901,0.896,cell
75,55,548.627,492.700,26.971,545,488,8,9,0.950,9.849,547,488,113.962,8.000,1.224,0.817,0.902,cell
76,84,898.202,496.976,49.113,893,491,12,11,0.438,15.556,894,491,135.000,11.000,1.132,0.883,0.703,cell
77,29,694.534,497.431,19.556,691,494,6,7,0.953,7.280,694,494,105.945,6.000,1.202,0.832,0.866,cell
78,53,770.651,508.330,29.799,766,504,9,9,0.750,10.296,766,506,150.945,8.629,1.080,0.926,0.809,cell
79,67,853.873,514.754,50.870,848,510,12,9,0.325,12.369,848,514,165.964,9.000,1.257,0.796,0.736,cell
80,38,775.289,517.658,21.556,772,514,7,7,1.000,8.062,773,521,60.255,7.000,1.078,0.927,0.905,cell
81,38,995.000,529.289,24.971,992,525,7,9,0.766,10.817,992,534,56.310,5.659,2.220,0.450,0.817,cell
82,48,842.688,533.708,25.556,839,529,7,9,0.924,9.849,840,538,66.038,7.000,1.404,0.712,0.897,cell
83,41,444.793,533.793,23.556,441,530,8,7,0.928,8.944,441,536,26.565,7.000,1.248,0.801,0.882,cell
84,168,741.619,542.048,62.184,732,534,18,15,0.546,20.616,733,549,39.094,13.435,1.686,0.593,0.830,cell
85,38,883.289,539.474,29.556,880,536,7,7,0.547,9.220,880,542,40.601,7.000,1.136,0.880,0.817,cell
86,28,994.750,538.679,19.314,992,536,6,6,0.943,7.810,992,541,39.806,6.000,1.347,0.743,0.875,cell
87,54,348.611,560.722,26.385,345,556,7,10,0.975,10.440,347,556,106.699,7.000,1.320,0.757,0.915,cell
88,60,954.283,561.383,32.042,950,556,9,10,0.734,12.207,951,566,55.008,8.433,1.603,0.624,0.833,cell
89,39,973.603,559.244,22.971,970,556,8,7,0.929,9.434,970,562,32.005,6.364,1.511,0.662,0.886,cell
90,27,702.130,559.537,18.728,699,557,6,6,0.967,7.810,699,557,129.806,5.657,1.300,0.769,0.900,cell
91,49,773.051,561.255,34.042,769,557,8,10,0.531,11.180,770,557,116.565,7.496,1.544,0.648,0.778,cell
92,68,403.044,569.559,37.456,398,565,13,9,0.609,13.601,398,573,17.103,9.000,1.646,0.608,0.764,cell
93,33,727.258,569.318,24.971,724,566,7,7,0.665,8.602,724,572,35.538,6.708,1.374,0.728,0.805,cell
94,57,432.237,573.377,27.556,428,569,8,9,0.943,10.817,429,569,123.690,8.000,1.361,0.735,0.912,cell
95,177,463.144,578.404,54.284,457,569,12,20,0.755,20.616,460,569,104.036,11.985,1.800,0.556,0.894,cell
96,42,844.548,583.357,23.556,841,580,7,7,0.951,8.602,842,580,125.538,7.000,1.071,0.933,0.923,cell
97,77,641.539,591.292,42.284,635,586,13,12,0.541,14.422,636,586,123.690,10.286,1.469,0.681,0.703,cell
98,27,612.833,595.389,21.314,611,591,4,9,0.747,9.220,612,591,102.529,4.000,2.514,0.398,0.857,cell
99,71,728.204,595.993,30.971,723,591,10,9,0.930,11.662,723,599,30.964,9.000,1.200,0.833,0.904,cell
100,40,486.850,600.625,23.556,484,596,6,9,0.906,9.487,485,605,71.565,6.000,1.403,0.713,0.879,cell
101,66,571.667,601.470,43.941,567,596,10,12,0.430,13.000,568,596,112.620,8.746,1.415,0.707,0.746,cell
102,112,334.518,608.554,47.113,328,600,12,16,0.634,16.763,333,616,72.646,10.286,1.786,0.560,0.809,cell
103,44,412.659,609.818,23.556,409,606,7,8,0.996,8.944,411,614,63.435,7.000,1.192,0.839,0.907,cell
104,44,932.568,610.500,29.213,929,606,7,9,0.648,10.296,931,615,60.945,7.000,1.555,0.643,0.815,cell
105,38,502.500,611.895,23.799,499,608,7,8,0.843,8.944,501,608,116.565,6.791,1.363,0.734,0.844,cell
106,44,816.273,621.977,25.799,812,618,8,8,0.831,9.220,813,625,40.601,7.906,1.092,0.915,0.830,cell
107,120,369.375,630.117,52.770,361,625,17,11,0.542,17.464,361,633,13.241,10.295,1.936,0.517,0.787,cell
108,43,750.686,628.663,22.971,747,625,8,7,1.000,8.602,747,631,35.538,7.000,1.125,0.889,0.887,cell
109,31,479.952,631.210,19.314,477,628,6,6,1.000,7.810,478,628,129.806,6.000,1.196,0.836,0.939,cell
110,60,573.533,633.433,27.799,569,629,9,9,0.976,10.296,569,636,29.055,8.485,1.203,0.831,0.902,cell
111,64,726.547,638.984,34.627,722,632,9,12,0.671,12.649,724,644,71.565,9.000,1.423,0.703,0.785,cell
112,42,658.786,641.405,24.385,655,638,8,7,0.888,8.944,655,639,153.435,7.000,1.167,0.857,0.857,cell
113,55,821.827,641.664,29.799,816,638,12,7,0.778,13.000,816,639,157.380,6.008,2.409,0.415,0.866,cell
114,42,807.690,646.643,22.971,804,643,7,8,1.000,8.544,806,643,110.556,7.000,1.136,0.880,0.903,cell
115,38,647.105,652.395,23.799,643,649,8,7,0.843,8.602,645,649,125.538,7.000,1.116,0.896,0.844,cell
116,30,586.800,654.667,19.556,584,651,6,7,0.986,7.810,584,657,39.806,6.000,1.313,0.762,0.857,cell
117,53,449.953,655.915,26.142,446,652,8,8,0.975,9.899,446,659,45.000,8.000,1.109,0.902,0.922,cell
118,82,416.207,665.561,34.870,411,659,10,13,0.847,13.601,412,671,53.973,8.944,1.699,0.589,0.863,cell
119,55,460.518,699.555,26.971,457,695,8,9,0.950,10.296,458,695,119.055,8.000,1.319,0.758,0.909,cell
120,41,620.671,705.207,31.556,618,701,6,9,0.517,9.487,619,710,71.565,6.000,1.469,0.681,0.837,cell
121,51,747.637,708.480,25.556,743,705,9,7,0.981,9.487,743,709,18.435,7.000,1.187,0.843,0.911,cell
122,60,633.050,725.217,28.385,629,720,8,10,0.936,10.817,630,730,56.310,8.000,1.249,0.800,0.896,cell
123,42,731.024,731.214,23.799,728,727,7,9,0.932,9.220,728,735,49.399,7.000,1.324,0.755,0.857,cell
124,63,794.278,741.929,29.213,790,737,9,10,0.928,11.314,790,746,45.000,8.485,1.302,0.768,0.881,cell
125,59,656.839,741.754,28.385,652,738,10,8,0.920,10.440,652,743,16.699,8.000,1.170,0.855,0.887,cell
126,78,836.846,742.179,32.627,831,738,12,9,0.921,12.166,831,743,9.462,9.000,1.259,0.794,0.891,cell
127,46,542.935,747.609,24.971,539,743,7,9,0.927,9.487,541,752,71.565,7.000,1.344,0.744,0.876,cell
128,45,818.411,746.122,24.971,814,743,9,7,0.907,9.849,814,748,23.962,7.000,1.357,0.737,0.874,cell
129,140,518.164,761.921,49.941,510,755,15,14,0.705,17.493,510,766,30.964,12.343,1.402,0.713,0.864,cell
130,76,623.250,769.382,34.627,619,764,9,13,0.796,13.601,622,777,72.897,9.000,1.427,0.701,0.869,cell
131,65,626.238,783.577,28.385,622,779,9,9,1.000,10.817,623,779,123.690,8.944,1.215,0.823,0.922,cell
132,434,697.800,149.763,232.510,685,96,27,80,0.101,80.306,691,176,84.999,25.695,4.216,0.237,0.353,cluster
133,836,578.609,134.016,121.882,565,109,27,45,0.707,46.325,573,109,103.736,27.000,1.652,0.605,0.900,cluster
134,294,568.109,226.544,120.953,550,219,35,16,0.253,36.401,550,224,164.055,16.000,2.545,0.393,0.646,cluster
135,250,662.840,543.588,120.752,650,535,29,22,0.215,30.676,650,537,160.974,21.952,1.639,0.610,0.564,cluster
136,261,662.190,599.807,94.468,653,587,17,27,0.368,27.459,659,614,79.509,16.944,1.750,0.571,0.746,cluster
137,448,683.748,797.518,112.711,672,781,25,31,0.443,33.242,677,781,111.161,23.844,1.459,0.685,0.780,cluster
