 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
41,69,627.109,355.732,30.385,623,350,8,11,0.939,12.207,624,361,55.008,8.000,1.523,0.657,0.920,cell
42,35,313.014,355.300,26.971,311,351,6,10,0.605,10.198,311,351,101.310,6.000,2.068,0.484,0.787,cell
43,53,965.519,359.425,26.728,961,356,9,7,0.932,9.899,962,363,45.000,7.000,1.184,0.845,0.922,cell
44,53,684.953,370.368,34.627,681,365,9,11,0.555,12.083,682,365,114.444,8.825,1.557,0.642,0.731,cell
45,33,353.591,371.955,24.385,351,367,5,9,0.697,9.220,353,367,102.529,5.000,1.823,0.549,0.835,cell
46,33,694.652,370.167,21.556,691,367,7,7,0.892,8.602,692,367,125.538,6.102,1.461,0.685,0.846,cell
47,38,629.947,378.105,22.385,626,374,7,8,0.953,8.602,628,382,54.462,7.000,1.184,0.845,0.864,cell
48,34,999.500,382.265,23.556,995,379,9,6,0.770,10.296,995,384,29.055,5.295,2.140,0.467,0.840,cell
49,27,573.907,386.574,17.899,571,384,6,5,1.000,7.211,571,389,33.690,5.000,1.210,0.826,0.947,cell
50,53,380.160,389.934,25.556,376,386,8,8,1.000,9.434,376,388,147.995,8.000,1.054,0.949,0.922,cell
51,32,592.594,401.500,20.728,590,398,6,7,0.936,7.810,590,398,129.806,6.000,1.007,0.993,0.889,cell
52,34,530.265,406.235,20.142,527,403,7,6,1.000,8.062,527,404,150.255,6.000,1.280,0.781,0.907,cell
53,44,367.705,416.500,23.899,364,413,7,7,0.968,9.220,364,419,40.601,7.000,1.130,0.885,0.946,cell
54,85,342.747,422.500,44.284,337,416,11,15,0.545,17.493,339,416,120.964,9.570,2.250,0.444,0.746,cell
55,43,691.965,429.593,23.556,689,425,6,9,0.974,9.487,690,434,71.565,6.000,1.440,0.695,0.915,cell
56,97,484.428,435.964,50.770,476,430,17,11,0.473,17.464,476,435,166.759,10.647,1.959,0.510,0.700,cell
57,25,408.100,440.620,20.142,406,437,5,7,0.774,7.616,407,437,113.199,5.000,1.722,0.581,0.806,cell
58,26,696.538,453.423,18.142,693,451,7,5,0.993,7.616,693,452,156.801,5.000,1.537,0.650,0.881,cell
59,154,499.227,466.013,46.042,493,458,12,16,0.913,16.492,498,458,104.036,12.000,1.316,0.760,0.933,cell
60,132,932.371,465.826,51.113,926,459,14,14,0.635,15.264,927,471,31.608,13.282,1.163,0.860,0.833,cell
61,44,424.295,465.159,23.799,420,461,8,8,0.976,9.434,422,461,122.005,7.071,1.357,0.737,0.871,cell
62,130,634.462,471.677,61.598,625,463,18,18,0.431,22.804,625,479,37.875,9.899,3.191,0.313,0.681,cell
63,26,942.923,479.269,18.142,940,476,6,6,0.993,7.211,940,481,33.690,6.000,1.181,0.847,0.852,cell
64,42,429.262,482.714,23.556,425,479,8,7,0.951,8.602,426,480,144.462,7.000,1.093,0.915,0.884,cell
65,32,629.250,485.062,20.142,626,482,6,7,0.991,8.062,627,482,119.745,6.000,1.256,0.796,0.901,cell
66,39,542.244,508.423,22.142,539,505,7,7,1.000,8.062,540,505,119.745,7.000,1.066,0.938,0.907,cell
67,36,756.250,511.333,22.971,752,508,9,6,0.857,9.220,752,510,167.471,6.000,1.573,0.636,0.857,cell
68,47,873.564,516.202,24.142,870,512,7,8,1.000,8.944,872,512,116.565,7.000,1.147,0.872,0.931,cell
69,25,617.700,519.420,17.899,615,517,6,5,0.981,7.071,615,517,135.000,5.000,1.123,0.891,0.909,cell
70,49,475.439,526.235,26.971,470,523,10,7,0.846,10.770,470,528,21.801,7.000,1.593,0.628,0.867,cell
71,92,320.837,530.424,37.113,314,524,13,12,0.839,13.416,314,532,26.565,9.995,1.336,0.748,0.833,cell
72,41,666.085,535.988,22.971,663,532,7,8,0.976,8.944,664,540,63.435,7.000,1.311,0.763,0.891,cell
73,132,476.917,544.939,56.770,469,536,14,18,0.515,19.313,473,554,68.749,12.331,1.811,0.552,0.748,cell
74,74,941.311,543.351,34.627,937,538,9,12,0.776,13.038,937,539,122.471,9.000,1.287,0.777,0.846,cell
75,35,806.929,544.986,22.142,804,541,6,8,0.897,8.944,805,549,63.435,5.814,1.669,0.599,0.875,cell
76,35,748.729,564.957,21.556,745,562,8,6,0.947,8.944,745,562,153.435,5.821,1.582,0.632,0.875,cell
77,63,521.944,570.516,28.971,518,565,8,10,0.943,10.770,521,565,111.801,8.000,1.261,0.793,0.920,cell
78,35,623.729,569.043,22.142,620,566,8,6,0.897,8.944,620,572,26.565,5.821,1.582,0.632,0.875,cell
79,43,934.360,569.430,23.314,931,566,7,7,0.994,8.602,932,566,125.538,7.000,1.080,0.926,0.935,cell
80,48,343.083,573.125,24.971,339,569,8,8,0.967,8.944,339,571,153.435,8.000,1.027,0.974,0.889,cell
81,49,329.418,576.500,26.385,325,573,9,8,0.885,9.434,325,574,147.995,8.000,1.079,0.927,0.860,cell
82,63,386.151,579.532,32.385,383,573,7,12,0.755,12.649,385,573,108.435,7.000,1.950,0.513,0.881,cell
83,73,688.788,593.993,33.698,684,588,10,12,0.808,13.416,686,588,116.565,8.485,1.517,0.659,0.849,cell
84,44,439.432,593.386,23.556,436,589,7,8,0.996,8.944,438,589,116.565,7.000,1.193,0.838,0.917,cell
85,46,933.109,595.391,33.799,928,592,11,8,0.506,12.530,928,599,28.610,8.000,1.632,0.613,0.687,cell
86,59,926.093,603.958,28.385,922,600,9,9,0.920,10.296,923,600,119.055,9.000,1.069,0.936,0.894,cell
87,49,798.806,607.031,25.556,795,603,8,8,0.943,10.630,795,611,41.186,7.071,1.537,0.651,0.916,cell
88,38,672.000,619.500,21.314,669,616,6,7,1.000,8.062,670,616,119.745,6.000,1.159,0.863,0.950,cell
89,27,451.019,624.759,29.657,450,618,2,14,0.386,14.142,450,618,98.130,2.000,6.792,0.147,0.982,cell
90,48,819.229,624.625,25.556,815,621,8,8,0.924,10.000,817,629,53.130,7.766,1.302,0.768,0.897,cell
91,135,629.248,632.737,44.284,623,625,13,15,0.865,15.524,627,625,104.931,12.965,1.161,0.861,0.894,cell
92,46,789.935,628.978,24.142,786,625,8,7,0.992,9.434,786,632,32.005,7.000,1.273,0.785,0.920,cell
93,49,809.378,634.949,28.385,806,631,8,9,0.764,9.849,807,631,113.962,8.000,1.299,0.770,0.831,cell
94,29,451.328,639.810,26.485,450,634,3,12,0.520,12.166,450,634,99.462,3.000,3.856,0.259,0.892,cell
95,32,406.031,648.500,35.657,405,640,2,17,0.316,17.029,406,640,93.366,2.000,8.059,0.124,0.970,cell
96,38,772.684,644.289,22.971,769,641,8,7,0.905,8.944,769,647,26.565,6.656,1.410,0.709,0.844,cell
97,47,611.160,646.734,26.385,607,643,9,7,0.848,10.296,607,649,29.055,7.000,1.415,0.707,0.855,cell
98,28,896.286,648.000,18.142,893,645,6,6,1.000,6.708,895,645,116.565,6.000,1.018,0.982,0.903,cell
99,39,826.731,651.782,22.971,823,648,8,7,0.929,8.944,823,654,26.565,7.000,1.283,0.780,0.839,cell
100,36,537.167,652.556,21.556,534,649,7,7,0.974,8.062,535,656,60.255,7.000,1.157,0.864,0.878,cell
101,29,656.259,656.431,20.385,653,653,7,7,0.877,7.616,655,660,66.801,6.261,1.142,0.876,0.806,cell
102,66,824.000,667.894,28.971,819,664,10,8,0.988,10.770,819,666,158.199,8.000,1.263,0.792,0.930,cell
103,27,510.759,684.685,22.728,508,681,6,8,0.657,10.000,508,689,53.130,4.828,2.372,0.422,0.761,cell
104,41,631.280,683.890,23.556,627,681,9,6,0.928,9.220,627,683,167.471,6.000,1.359,0.736,0.891,cell
105,34,707.088,713.794,22.971,703,711,9,6,0.810,9.487,703,716,18.435,5.814,1.771,0.565,0.810,cell
106,37,678.257,743.743,23.556,674,741,9,6,0.838,9.220,674,745,12.529,6.000,1.543,0.648,0.841,cell
107,55,652.027,748.155,26.728,648,744,8,8,0.967,10.630,648,752,41.186,8.000,1.264,0.791,0.940,cell
108,56,804.839,758.893,28.385,800,755,10,8,0.873,10.440,800,760,16.699,8.000,1.259,0.794,0.842,cell
109,32,489.094,765.281,32.485,488,758,3,15,0.381,15.133,488,758,97.595,3.000,6.422,0.156,0.831,cell
110,51,760.578,763.167,26.971,756,759,9,8,0.881,10.296,756,766,29.055,7.519,1.383,0.723,0.864,cell
111,72,783.167,768.514,32.142,779,763,8,11,0.876,12.083,781,763,114.444,8.000,1.528,0.654,0.911,cell
112,43,782.895,787.593,41.213,774,784,18,7,0.318,19.313,774,791,21.251,4.213,6.201,0.161,0.711,cell
113,33,662.197,796.288,24.142,659,792,6,8,0.711,10.000,659,800,53.130,6.000,1.640,0.610,0.825,cell
114,354,798.085,321.045,132.853,785,307,25,30,0.252,31.623,790,307,108.435,23.175,1.311,0.763,0.673,cluster
115,377,366.877,382.370,90.912,359,367,20,30,0.573,30.265,363,397,82.405,19.822,1.586,0.630,0.819,cluster
116,499,752.394,398.400,132.853,738,382,26,37,0.355,40.311,741,382,113.385,23.823,1.815,0.551,0.731,cluster
117,425,707.959,413.011,93.740,699,395,19,34,0.608,35.171,705,395,104.826,17.262,2.272,0.440,0.854,cluster
118,250,920.220,425.572,72.669,911,413,18,24,0.595,24.331,919,413,99.462,16.221,1.574,0.635,0.803,cluster
119,299,947.192,577.018,115.782,938,559,18,36,0.280,37.108,941,595,75.964,15.086,2.866,0.349,0.713,cluster
