 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
46,74,537.676,614.527,31.213,533,609,9,11,0.954,12.083,535,609,114.444,8.944,1.377,0.726,0.897,cell
47,43,579.779,618.965,24.385,576,615,8,8,0.909,10.000,577,615,126.870,6.708,1.561,0.641,0.860,cell
48,77,1054.591,620.955,32.042,1049,616,11,10,0.942,12.207,1050,625,34.992,9.153,1.368,0.731,0.890,cell
49,62,629.532,622.903,29.213,625,618,9,10,0.913,10.770,627,618,111.801,8.944,1.210,0.827,0.873,cell
50,82,1106.927,636.232,32.627,1102,631,10,11,0.968,12.083,1105,642,65.556,9.839,1.209,0.827,0.916,cell
51,109,1141.977,637.326,37.799,1136,632,12,11,0.959,13.601,1137,642,36.027,11.000,1.151,0.869,0.936,cell
52,87,615.477,651.948,33.213,610,647,11,10,0.991,12.530,610,649,151.390,10.000,1.202,0.832,0.921,cell
53,29,875.397,655.328,18.971,872,652,6,7,1.000,7.616,874,652,113.199,6.000,1.246,0.803,0.853,cell
54,55,707.591,662.827,26.971,704,658,7,10,0.950,11.180,705,658,116.565,7.000,1.540,0.649,0.909,cell
55,52,826.692,666.000,26.142,822,663,10,6,0.956,10.440,822,664,163.301,6.000,1.593,0.628,0.945,cell
56,86,930.256,703.465,56.426,924,694,14,21,0.339,24.698,925,694,121.759,8.043,4.379,0.228,0.610,cell
57,80,484.175,701.013,33.456,479,695,10,12,0.898,12.369,483,707,75.964,9.803,1.261,0.793,0.884,cell
58,55,839.755,705.373,26.971,835,702,10,7,0.950,10.440,835,703,163.301,7.000,1.405,0.712,0.902,cell
59,50,378.540,706.440,24.971,374,703,9,7,1.000,9.487,374,705,161.565,7.000,1.272,0.786,0.917,cell
60,128,624.016,710.102,40.870,618,703,12,14,0.963,14.560,622,717,74.055,12.000,1.167,0.857,0.921,cell
61,30,545.767,711.133,27.556,543,706,5,11,0.496,12.083,543,706,114.444,4.121,3.765,0.266,0.741,cell
62,26,929.615,718.500,23.556,927,716,7,7,0.589,9.899,927,723,45.000,6.091,1.707,0.586,0.754,cell
63,27,550.500,732.833,21.314,548,729,5,8,0.747,9.434,548,729,122.005,4.608,2.410,0.415,0.831,cell
64,27,747.389,734.278,21.314,745,731,6,7,0.747,9.220,745,738,49.399,5.659,1.825,0.548,0.818,cell
65,51,687.206,749.402,25.556,683,746,9,7,0.981,9.487,683,747,161.565,7.000,1.199,0.834,0.919,cell
66,123,861.037,764.110,39.213,855,758,12,12,1.000,14.422,855,768,33.690,12.000,1.110,0.901,0.950,cell
67,59,817.975,769.737,36.284,813,765,11,10,0.563,11.662,814,767,149.036,9.328,1.255,0.797,0.707,cell
68,28,364.429,791.214,18.728,362,788,5,7,1.000,7.280,363,788,105.945,5.000,1.292,0.774,0.903,cell
69,95,872.353,803.363,35.213,867,798,11,11,0.963,13.038,869,809,57.529,10.607,1.193,0.838,0.927,cell
70,35,831.671,816.414,24.142,827,814,9,5,0.755,9.849,827,815,156.038,5.000,1.997,0.501,0.864,cell
71,95,595.647,831.342,36.042,590,826,12,11,0.919,12.649,590,829,161.565,11.000,1.102,0.907,0.900,cell
72,25,509.580,841.820,17.899,507,839,5,6,0.981,7.211,507,839,123.690,5.000,1.348,0.742,0.909,cell
73,44,758.409,851.023,22.971,755,847,7,8,1.000,8.602,755,848,125.538,7.000,1.103,0.907,0.907,cell
74,57,763.904,859.026,33.799,759,855,10,8,0.627,11.402,759,863,37.875,7.845,1.338,0.748,0.832,cell
75,27,477.167,874.981,20.385,473,872,8,6,0.817,8.944,473,873,153.435,5.200,1.883,0.531,0.771,cell
76,32,562.250,886.031,23.556,559,882,6,8,0.725,8.944,560,882,116.565,5.754,1.761,0.568,0.780,cell
77,35,601.357,907.586,20.971,598,904,7,7,1.000,7.616,600,904,113.199,6.934,1.088,0.919,0.875,cell
78,68,473.044,922.779,51.598,465,918,15,10,0.321,15.811,465,926,18.435,9.944,1.915,0.522,0.589,cell
79,38,795.579,938.868,22.971,792,935,7,8,0.905,10.000,793,935,126.870,6.261,1.670,0.599,0.864,cell
80,125,915.372,967.916,44.284,909,962,13,12,0.801,15.264,909,962,148.392,12.000,1.073,0.932,0.903,cell
81,38,957.237,966.132,22.728,953,963,8,6,0.924,9.434,953,964,147.995,6.000,1.469,0.681,0.905,cell
82,38,806.395,987.447,38.284,801,984,9,10,0.326,12.806,802,984,128.660,8.243,1.633,0.612,0.559,cell
83,34,639.412,988.765,20.728,636,986,7,6,0.994,7.810,637,992,39.806,6.000,1.197,0.836,0.907,cell
84,651,773.110,224.816,199.522,754,208,37,38,0.205,44.407,763,246,54.162,35.513,1.272,0.786,0.594,cluster
85,322,1024.804,342.413,121.782,1014,328,22,27,0.273,29.967,1018,328,115.710,22.000,1.388,0.720,0.720,cluster
86,335,603.942,401.888,130.510,590,382,24,37,0.247,37.855,603,419,77.800,23.114,1.848,0.541,0.605,cluster
87,611,461.088,399.289,180.551,439,386,42,28,0.236,45.310,439,396,157.964,23.702,1.847,0.542,0.724,cluster
88,424,339.363,473.821,126.125,323,446,26,48,0.335,50.000,325,494,73.740,19.747,3.011,0.332,0.573,cluster
89,258,862.655,456.725,118.468,851,447,27,23,0.231,28.460,851,449,161.565,22.702,1.360,0.735,0.579,cluster
90,399,1134.437,488.104,133.581,1124,471,22,31,0.281,33.121,1125,501,61.113,22.000,1.509,0.663,0.759,cluster
91,1008,942.350,520.313,236.635,920,499,45,41,0.226,45.891,920,513,168.690,38.960,1.455,0.687,0.750,cluster
92,1360,852.982,538.829,241.078,834,503,42,67,0.294,69.921,844,503,106.621,37.901,2.156,0.464,0.757,cluster
93,241,804.193,526.222,119.539,791,514,26,27,0.212,33.971,791,517,137.386,14.142,2.756,0.363,0.626,cluster
94,1505,677.713,544.491,268.534,651,519,53,50,0.262,57.385,660,566,41.468,46.995,1.033,0.968,0.731,cluster
95,400,686.582,623.133,150.752,665,611,42,21,0.221,42.297,665,621,173.211,20.433,2.396,0.417,0.618,cluster
96,817,906.609,639.730,184.309,893,614,32,53,0.302,53.339,903,667,83.541,30.197,2.183,0.458,0.689,cluster
97,1932,404.994,782.970,425.730,379,747,58,74,0.134,78.549,392,747,111.666,43.510,1.703,0.587,0.707,cluster
98,619,723.103,890.392,191.037,702,875,39,29,0.213,40.025,702,891,167.005,28.404,1.436,0.696,0.702,cluster
