 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
37,150,839.820,357.920,71.255,834,345,11,25,0.371,25.318,838,370,80.910,11.000,2.682,0.373,0.686,cell
38,66,396.379,351.167,29.799,391,347,11,8,0.934,11.402,391,350,164.745,8.000,1.293,0.773,0.892,cell
39,69,886.891,351.514,29.799,882,347,10,9,0.976,11.662,882,354,30.964,9.000,1.231,0.812,0.908,cell
40,33,728.076,354.500,27.799,725,351,8,7,0.537,9.220,725,357,40.601,7.000,1.227,0.815,0.688,cell
41,25,738.460,364.660,22.971,736,361,5,7,0.595,7.810,736,362,129.806,5.000,1.436,0.696,0.781,cell
42,64,413.844,378.203,29.799,410,373,8,11,0.906,11.402,413,384,74.745,8.000,1.352,0.740,0.895,cell
43,61,828.008,377.582,28.971,824,373,8,10,0.913,10.817,825,373,123.690,8.000,1.263,0.792,0.897,cell
44,96,969.000,379.688,37.456,963,375,13,10,0.860,13.928,963,377,158.962,10.000,1.336,0.749,0.889,cell
45,48,473.062,380.062,31.213,469,376,9,8,0.619,9.849,469,382,23.962,8.000,1.083,0.923,0.800,cell
46,26,1004.269,398.962,19.899,1000,397,8,4,0.825,8.544,1000,400,20.556,4.000,1.974,0.507,0.912,cell
47,55,315.918,413.409,27.556,311,409,9,8,0.910,10.296,311,412,150.945,8.000,1.234,0.810,0.902,cell
48,42,679.738,417.714,23.314,676,414,7,7,0.971,9.220,677,414,130.601,7.000,1.067,0.937,0.923,cell
49,137,404.186,422.303,44.627,397,416,15,12,0.864,18.028,397,428,33.690,11.738,1.480,0.676,0.913,cell
50,126,495.484,426.365,41.456,490,419,11,15,0.921,15.524,494,434,75.069,11.000,1.404,0.712,0.920,cell
51,25,419.380,438.500,18.728,416,436,7,5,0.896,8.062,416,441,29.745,4.743,1.849,0.541,0.862,cell
52,71,621.415,462.204,33.799,617,456,9,12,0.781,13.416,618,468,63.435,7.614,1.890,0.529,0.850,cell
53,35,752.386,461.757,31.456,749,457,8,9,0.445,10.296,750,457,119.055,6.800,1.883,0.531,0.642,cell
54,106,380.934,463.821,48.870,373,458,18,11,0.558,18.439,373,468,12.529,9.459,2.064,0.484,0.765,cell
55,50,935.080,462.760,30.042,931,458,8,9,0.696,9.849,933,467,66.038,8.000,1.232,0.812,0.833,cell
56,55,971.464,466.827,26.385,968,462,7,10,0.993,10.440,970,472,73.301,7.000,1.348,0.742,0.917,cell
57,36,693.000,466.333,22.142,690,463,6,7,0.923,8.062,691,463,119.745,6.000,1.077,0.928,0.900,cell
58,35,805.243,480.271,24.385,802,477,7,7,0.740,8.062,803,477,119.745,6.791,1.193,0.838,0.833,cell
59,53,430.745,482.330,27.556,426,479,9,7,0.877,10.296,426,484,29.055,7.000,1.273,0.785,0.922,cell
60,51,991.108,486.324,33.556,988,479,6,14,0.569,14.866,988,493,70.346,5.374,3.183,0.314,0.816,cell
61,51,745.696,486.324,25.799,741,483,10,7,0.963,10.440,741,484,163.301,7.000,1.439,0.695,0.903,cell
62,47,971.351,487.032,34.627,964,483,14,8,0.493,15.652,964,484,153.435,4.919,4.234,0.236,0.746,cell
63,46,968.674,491.326,35.456,962,487,14,9,0.460,15.652,962,488,153.435,4.919,3.690,0.271,0.736,cell
64,26,614.654,492.000,22.728,612,489,6,6,0.633,8.485,612,495,45.000,5.821,1.396,0.716,0.788,cell
65,37,858.257,493.392,25.213,855,489,7,9,0.731,9.220,858,489,102.529,7.000,1.294,0.773,0.787,cell
66,32,770.844,505.125,19.899,768,502,6,6,1.000,7.810,768,508,50.194,6.000,1.034,0.967,0.941,cell
67,84,697.750,513.000,36.042,693,507,10,13,0.813,13.342,697,520,77.005,8.913,1.630,0.613,0.836,cell
68,121,307.054,515.996,46.284,299,510,16,12,0.710,17.493,300,521,30.964,10.119,2.022,0.495,0.837,cell
69,37,605.689,539.608,27.799,602,536,8,8,0.602,8.602,603,543,35.538,7.400,1.301,0.769,0.740,cell
70,147,852.357,547.003,55.598,842,542,20,10,0.598,20.616,842,545,165.964,10.000,2.381,0.420,0.838,cell
71,49,501.969,548.378,24.971,498,544,8,8,0.988,9.434,499,552,57.995,7.778,1.168,0.856,0.907,cell
72,47,898.287,552.755,25.799,894,549,8,8,0.887,9.434,896,549,122.005,8.000,1.128,0.886,0.870,cell
73,54,644.148,556.426,26.971,640,552,8,9,0.933,10.296,642,561,60.945,8.000,1.260,0.794,0.893,cell
74,29,310.328,555.879,20.728,307,553,6,7,0.848,7.810,308,553,129.806,6.000,1.321,0.757,0.817,cell
75,46,436.500,564.217,24.971,432,560,8,8,0.927,9.220,433,567,40.601,7.906,1.090,0.918,0.868,cell
76,140,857.043,588.371,65.255,849,580,16,15,0.413,17.889,849,591,26.565,14.084,1.313,0.762,0.778,cell
77,41,759.183,585.915,23.799,755,582,8,8,0.910,8.944,755,584,153.435,7.071,1.202,0.832,0.845,cell
78,34,762.471,618.500,21.314,760,615,6,7,0.941,8.062,760,615,119.745,6.000,1.301,0.769,0.919,cell
79,57,524.868,621.658,26.385,521,617,8,9,1.000,9.849,523,617,113.962,8.000,1.138,0.879,0.927,cell
80,46,587.870,627.609,23.556,584,624,8,7,1.000,8.944,584,630,26.565,7.000,1.153,0.867,0.929,cell
81,35,650.443,627.071,23.799,647,624,7,7,0.777,8.062,648,624,119.745,7.000,1.141,0.876,0.843,cell
82,34,384.235,636.588,29.799,381,632,7,9,0.481,11.402,381,641,52.125,6.008,2.023,0.494,0.701,cell
83,45,493.589,636.211,22.971,490,632,7,8,1.000,8.944,492,632,116.565,7.000,1.143,0.875,0.918,cell
84,46,798.739,656.674,38.284,794,651,11,10,0.394,11.662,796,651,120.964,8.875,1.602,0.624,0.579,cell
85,108,584.333,660.213,42.284,579,653,11,16,0.759,17.088,582,669,69.444,9.717,1.834,0.545,0.878,cell
86,38,438.237,681.000,27.213,435,677,7,8,0.645,8.544,437,677,110.556,7.000,1.191,0.840,0.817,cell
87,40,530.225,694.275,29.799,526,691,9,7,0.566,9.487,526,696,18.435,7.000,1.278,0.782,0.800,cell
88,41,795.500,701.256,22.142,792,698,7,7,1.000,8.062,793,698,119.745,7.000,1.009,0.991,0.932,cell
89,31,747.758,711.952,21.799,744,709,8,6,0.820,8.544,744,714,20.556,5.821,1.637,0.611,0.795,cell
90,73,595.966,720.226,55.012,591,714,12,14,0.303,16.125,594,728,60.255,10.560,1.598,0.626,0.608,cell
91,53,596.330,733.972,27.213,592,730,10,8,0.899,10.440,592,732,163.301,8.000,1.281,0.781,0.876,cell
92,56,748.500,760.893,26.385,744,757,9,8,1.000,10.000,745,757,126.870,8.000,1.213,0.824,0.911,cell
93,116,709.155,770.543,54.870,706,758,8,22,0.484,22.361,708,758,100.305,8.000,3.280,0.305,0.814,cell
94,124,628.831,769.008,43.213,623,763,13,13,0.834,15.000,623,774,36.870,12.528,1.252,0.799,0.892,cell
95,91,693.863,777.500,51.355,686,771,16,13,0.434,17.088,686,782,20.556,11.543,1.576,0.634,0.664,cell
96,266,660.128,68.673,116.024,643,60,31,18,0.248,31.257,643,63,172.648,16.814,2.060,0.485,0.699,cluster
97,384,620.281,200.490,92.811,610,187,21,28,0.560,28.443,620,215,79.875,20.125,1.520,0.658,0.866,cluster
98,402,695.363,243.072,103.296,678,231,30,25,0.473,30.806,678,239,166.866,22.283,1.453,0.688,0.784,cluster
99,329,386.938,301.278,73.012,377,288,18,27,0.776,27.295,386,288,98.427,16.007,1.763,0.567,0.920,cluster
100,228,689.145,307.737,64.184,680,297,18,19,0.695,20.518,682,315,43.025,16.971,1.246,0.802,0.857,cluster
101,483,654.560,593.514,94.569,641,580,27,28,0.679,30.806,643,603,35.754,22.726,1.368,0.731,0.880,cluster
102,626,832.476,630.310,193.037,817,604,32,48,0.211,48.662,825,604,99.462,31.727,1.528,0.655,0.620,cluster
103,265,707.549,722.666,161.841,698,681,13,71,0.127,71.028,707,752,88.386,13.000,8.282,0.121,0.470,cluster
