 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
17,55,461.155,265.791,26.971,457,261,8,9,0.950,10.000,458,262,126.870,8.000,1.198,0.835,0.902,cell
18,48,560.146,269.875,24.627,556,266,9,8,0.995,9.220,556,268,167.471,7.778,1.101,0.909,0.873,cell
19,47,586.755,282.862,25.799,583,278,8,9,0.887,9.220,586,278,102.529,7.603,1.168,0.856,0.855,cell
20,54,443.963,284.352,25.556,440,280,8,8,1.000,9.434,442,280,122.005,8.000,1.071,0.934,0.931,cell
21,61,740.008,289.320,28.142,736,285,8,9,0.968,11.402,736,285,127.875,8.000,1.347,0.743,0.946,cell
22,33,708.864,297.803,25.556,706,294,6,7,0.635,8.485,706,295,135.000,6.000,1.256,0.796,0.846,cell
23,61,786.057,320.369,27.799,782,315,8,10,0.992,10.440,785,315,106.699,8.000,1.216,0.822,0.917,cell
24,39,574.064,323.141,29.556,571,319,7,10,0.561,10.770,571,319,111.801,6.788,1.736,0.576,0.716,cell
25,99,605.258,329.359,62.426,600,321,11,18,0.319,19.313,603,321,111.251,10.607,1.920,0.521,0.653,cell
26,35,980.586,327.814,33.213,978,323,5,11,0.399,11.180,978,323,100.305,5.000,2.087,0.479,0.737,cell
27,54,616.537,329.870,42.527,612,324,9,11,0.375,13.038,613,324,122.471,9.000,1.290,0.775,0.667,cell
28,38,735.921,329.868,26.385,733,326,6,8,0.686,8.944,734,326,116.565,6.000,1.421,0.704,0.854,cell
29,60,908.583,335.033,28.142,905,330,7,10,0.952,10.817,905,331,123.690,7.000,1.433,0.698,0.938,cell
30,59,720.924,342.619,28.627,716,338,10,9,0.905,10.198,716,342,168.690,8.485,1.173,0.853,0.868,cell
31,75,686.340,346.420,40.870,681,341,10,11,0.564,13.601,682,352,53.973,9.944,1.423,0.703,0.798,cell
32,33,591.985,351.803,24.385,589,348,7,7,0.697,8.062,590,355,60.255,7.000,1.148,0.871,0.815,cell
33,49,518.194,353.561,24.728,514,350,8,7,1.000,9.220,515,357,40.601,7.000,1.121,0.892,0.942,cell
34,51,416.480,372.637,28.971,412,369,10,7,0.764,11.180,412,375,26.565,7.000,1.403,0.713,0.836,cell
35,39,716.295,375.628,35.456,713,370,7,11,0.390,11.402,716,381,74.745,7.000,1.664,0.601,0.624,cell
36,96,705.198,386.812,40.284,700,380,11,14,0.743,15.264,701,380,121.608,9.246,1.811,0.552,0.842,cell
37,54,679.111,385.111,25.556,675,381,8,8,1.000,9.434,677,381,122.005,8.000,1.074,0.931,0.939,cell
38,32,613.562,388.000,25.556,610,385,7,6,0.616,8.602,610,391,35.538,6.000,1.300,0.769,0.810,cell
39,71,903.359,394.176,54.184,899,387,11,13,0.304,14.318,900,400,65.225,10.633,1.178,0.849,0.640,cell
40,60,420.567,395.483,27.799,416,391,9,9,0.976,10.296,418,391,119.055,8.485,1.158,0.864,0.902,cell
41,28,290.143,401.964,28.627,286,397,9,9,0.429,11.402,287,406,52.125,5.622,2.873,0.348,0.571,cell
42,26,1004.000,398.923,19.314,1000,397,8,4,0.876,8.544,1000,400,20.556,4.000,1.997,0.501,0.912,cell
43,46,953.565,416.543,24.385,950,412,7,9,0.972,9.487,952,412,108.435,7.000,1.266,0.790,0.876,cell
44,49,656.153,423.806,25.556,652,420,8,8,0.943,9.434,652,426,32.005,8.000,1.179,0.848,0.891,cell
45,76,891.276,430.237,33.213,887,424,9,12,0.866,12.369,890,424,104.036,8.489,1.506,0.664,0.884,cell
46,53,972.575,428.613,27.556,969,424,8,9,0.877,11.402,970,424,127.875,7.649,1.433,0.698,0.883,cell
47,77,955.864,431.903,31.213,951,427,10,10,0.993,11.662,951,435,30.964,9.192,1.253,0.798,0.928,cell
48,52,578.423,437.288,25.556,575,433,7,9,1.000,9.849,576,433,113.962,7.000,1.243,0.804,0.929,cell
49,35,661.557,437.157,20.728,658,434,7,6,1.000,7.810,658,439,39.806,6.000,1.140,0.877,0.921,cell
50,32,521.438,442.719,26.385,519,439,6,8,0.578,8.544,520,447,69.444,6.000,1.420,0.704,0.800,cell
51,58,333.397,457.414,27.556,330,452,7,10,0.960,10.440,333,452,106.699,7.000,1.348,0.742,0.921,cell
52,61,894.189,460.615,29.213,890,456,9,9,0.898,10.817,892,456,123.690,8.944,1.111,0.900,0.878,cell
53,38,691.763,474.474,22.971,689,470,6,9,0.905,9.055,691,470,96.340,6.000,1.304,0.767,0.874,cell
54,50,809.700,476.200,25.556,806,472,8,8,0.962,9.434,807,480,57.995,8.000,1.113,0.899,0.901,cell
55,42,494.024,476.476,28.385,490,473,8,7,0.655,9.434,490,478,32.005,7.000,1.127,0.887,0.832,cell
56,35,563.386,478.529,25.799,560,475,7,7,0.661,8.062,562,475,119.745,7.000,1.156,0.865,0.795,cell
57,86,989.198,490.779,53.213,985,478,8,23,0.382,23.770,986,501,75.379,7.177,4.252,0.235,0.711,cell
58,36,772.361,484.139,23.556,769,481,7,7,0.815,8.602,769,486,35.538,7.000,1.140,0.877,0.857,cell
59,73,928.993,487.541,47.355,923,481,11,13,0.409,13.601,923,489,36.027,11.000,1.225,0.816,0.661,cell
60,29,873.810,485.776,24.728,871,483,6,6,0.596,7.810,871,483,129.806,6.000,1.076,0.929,0.841,cell
61,46,576.000,488.717,27.213,572,485,8,8,0.781,8.944,574,485,116.565,8.000,1.057,0.946,0.860,cell
62,45,297.278,490.567,31.799,294,486,7,9,0.559,9.849,295,486,113.962,7.000,1.278,0.783,0.818,cell
63,58,981.017,496.241,36.870,977,489,8,13,0.536,13.601,981,489,107.103,7.814,2.075,0.482,0.712,cell
64,46,750.283,496.304,30.042,746,492,9,9,0.641,9.849,746,499,23.962,8.400,1.230,0.813,0.748,cell
65,32,729.562,511.219,23.213,725,508,9,6,0.746,9.849,725,514,23.962,5.821,1.921,0.520,0.800,cell
66,115,374.065,518.657,58.184,366,513,16,12,0.427,17.464,366,521,23.629,12.000,1.311,0.763,0.769,cell
67,54,900.185,520.426,26.971,896,516,8,9,0.933,10.296,898,516,119.055,8.000,1.270,0.788,0.893,cell
68,42,665.929,529.714,32.284,662,525,8,9,0.506,9.849,664,534,66.038,7.452,1.462,0.684,0.764,cell
69,38,527.158,536.868,23.556,523,534,8,6,0.861,8.944,523,538,26.565,6.000,1.252,0.799,0.894,cell
70,65,598.669,541.023,34.627,594,536,9,10,0.681,11.662,595,536,120.964,8.489,1.346,0.743,0.867,cell
71,148,326.797,545.689,50.527,320,537,14,16,0.728,17.889,323,553,63.435,12.757,1.361,0.735,0.858,cell
72,32,779.531,547.094,26.728,777,543,7,8,0.563,9.899,777,543,135.000,7.000,1.549,0.646,0.703,cell
73,112,591.884,560.866,44.042,583,557,17,9,0.726,17.464,583,559,166.759,9.000,2.150,0.465,0.875,cell
74,45,726.278,563.967,25.556,723,559,7,9,0.866,9.849,724,568,66.038,7.000,1.419,0.705,0.874,cell
75,32,948.156,579.469,24.728,944,577,9,6,0.658,10.817,944,583,33.690,5.367,2.422,0.413,0.762,cell
76,60,441.867,583.367,27.799,437,579,10,8,0.976,10.440,437,582,163.301,8.000,1.308,0.765,0.902,cell
77,48,630.396,602.000,24.971,626,598,8,8,0.967,9.220,627,605,40.601,7.778,1.145,0.873,0.897,cell
78,64,936.250,625.484,34.627,932,620,9,12,0.671,13.454,932,630,48.013,7.484,2.032,0.492,0.790,cell
79,64,792.203,635.344,28.385,787,631,10,8,0.998,10.770,787,634,158.199,8.000,1.253,0.798,0.921,cell
80,68,614.088,641.765,46.527,609,636,10,11,0.395,13.038,611,647,57.529,10.000,1.157,0.864,0.716,cell
81,43,787.802,669.291,28.385,784,666,8,7,0.671,9.220,785,666,130.601,7.000,1.159,0.863,0.860,cell
82,125,735.628,685.780,58.770,726,680,18,13,0.455,18.439,726,683,167.471,12.369,1.747,0.573,0.723,cell
83,56,711.143,722.214,29.799,707,717,10,9,0.792,12.806,707,717,141.340,7.488,1.838,0.544,0.848,cell
84,52,690.423,724.308,26.142,687,720,7,9,0.956,10.296,688,729,60.945,7.000,1.327,0.754,0.920,cell
85,57,816.342,723.360,27.556,811,720,10,7,0.943,10.440,811,724,16.699,7.000,1.334,0.749,0.919,cell
86,106,712.500,734.189,57.941,706,728,16,13,0.397,17.088,706,739,20.556,12.692,1.501,0.666,0.652,cell
87,95,548.437,742.984,43.698,544,735,9,15,0.625,15.811,546,750,71.565,9.000,1.932,0.518,0.823,cell
88,130,678.546,742.515,52.284,672,736,15,15,0.598,16.553,673,736,115.017,14.310,1.069,0.935,0.774,cell
89,70,647.986,748.800,30.385,643,744,10,9,0.953,11.662,643,746,149.036,8.944,1.274,0.785,0.909,cell
90,89,717.646,773.893,55.941,710,769,16,10,0.357,17.000,711,769,151.928,9.021,2.016,0.496,0.704,cell
91,415,356.281,261.259,101.154,339,251,37,20,0.510,37.855,339,267,12.200,20.000,1.970,0.508,0.807,cluster
92,347,741.252,347.745,118.368,725,338,32,20,0.311,34.176,725,350,20.556,19.571,1.887,0.530,0.699,cluster
93,469,967.732,446.619,107.539,955,433,26,27,0.510,28.425,959,457,39.289,26.000,1.051,0.952,0.839,cluster
94,375,474.559,457.423,122.752,464,443,22,29,0.313,29.411,473,472,72.181,22.000,1.592,0.628,0.767,cluster
95,496,321.907,491.780,140.267,309,469,26,40,0.317,41.000,315,509,77.320,24.349,2.014,0.497,0.678,cluster
96,491,550.087,660.522,148.368,530,646,41,33,0.280,44.777,530,666,23.703,24.938,2.109,0.474,0.578,cluster
97,522,422.843,699.193,124.610,405,686,34,27,0.422,36.770,405,694,157.620,21.174,1.964,0.509,0.828,cluster
