 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
21,45,371.367,492.167,23.556,368,488,7,8,1.000,9.434,369,488,122.005,7.000,1.329,0.753,0.928,cell
22,68,465.559,508.118,29.799,461,503,9,10,0.962,10.630,462,512,48.814,9.000,1.077,0.928,0.895,cell
23,26,1033.346,527.923,31.657,1025,527,15,2,0.326,15.133,1025,527,172.405,2.000,7.175,0.139,0.929,cell
24,25,816.220,533.980,29.071,809,533,14,2,0.372,14.142,809,533,171.870,2.000,6.508,0.154,0.943,cell
25,40,512.900,542.450,23.556,509,539,7,8,0.906,9.434,510,539,122.005,6.708,1.432,0.698,0.889,cell
26,41,342.793,561.573,24.971,339,557,7,9,0.826,9.849,341,566,66.038,6.276,1.797,0.557,0.837,cell
27,25,350.420,565.060,17.314,348,562,5,6,1.000,6.708,349,562,116.565,5.000,1.230,0.813,0.909,cell
28,47,384.755,599.989,29.799,381,596,8,10,0.665,12.042,381,606,48.366,7.778,1.625,0.615,0.764,cell
29,105,1052.290,609.100,46.284,1045,603,15,12,0.616,18.028,1045,604,146.310,10.499,2.023,0.494,0.798,cell
30,72,619.917,617.875,32.627,614,614,12,8,0.850,13.000,614,620,22.620,8.000,1.707,0.586,0.883,cell
31,58,462.121,619.483,27.556,457,616,10,7,0.960,10.770,457,618,158.199,7.000,1.424,0.702,0.928,cell
32,30,584.667,623.833,20.142,582,620,6,7,0.929,8.062,583,620,119.745,5.814,1.499,0.667,0.870,cell
33,57,784.342,663.570,27.556,779,660,10,7,0.943,10.817,780,667,33.690,7.000,1.393,0.718,0.927,cell
34,26,786.962,688.654,17.899,784,686,6,5,1.000,7.211,784,691,33.690,5.000,1.283,0.779,0.929,cell
35,35,786.786,695.843,22.971,783,692,8,7,0.834,9.434,783,699,32.005,5.547,1.819,0.550,0.843,cell
36,69,762.123,709.659,34.870,755,705,12,9,0.713,13.416,755,706,153.435,9.000,1.314,0.761,0.807,cell
37,73,749.623,713.432,39.456,744,708,13,10,0.589,13.342,744,718,12.995,9.923,1.271,0.787,0.749,cell
38,38,394.105,749.974,22.728,391,746,6,8,0.924,8.944,392,746,116.565,6.000,1.476,0.678,0.894,cell
39,25,746.660,754.300,25.899,741,753,12,3,0.468,12.042,741,754,175.236,3.000,3.894,0.257,0.820,cell
40,59,789.839,790.568,27.556,786,786,8,9,0.976,10.296,787,795,60.945,8.000,1.174,0.852,0.922,cell
41,197,786.678,833.322,80.912,779,818,17,26,0.378,29.069,782,844,63.435,16.007,1.964,0.509,0.632,cell
42,68,839.118,823.426,30.385,834,819,10,9,0.926,11.402,836,828,52.125,9.000,1.172,0.853,0.901,cell
43,28,798.286,826.143,18.971,795,823,7,6,0.978,7.616,795,828,23.199,5.692,1.428,0.700,0.836,cell
44,109,804.711,833.564,41.213,797,829,15,10,0.806,15.811,797,832,161.565,10.000,1.709,0.585,0.876,cell
45,65,602.915,844.792,30.627,598,840,10,10,0.871,12.207,600,850,55.008,7.778,1.621,0.617,0.884,cell
46,68,941.235,852.618,29.213,936,848,10,9,1.000,10.770,936,851,158.199,9.000,1.174,0.852,0.907,cell
47,73,692.760,855.116,41.799,689,849,8,14,0.525,14.142,694,849,98.130,8.000,1.690,0.592,0.781,cell
48,26,1060.615,863.538,18.728,1057,861,7,5,0.932,7.616,1057,865,23.199,5.000,1.620,0.617,0.867,cell
49,72,475.833,869.889,36.627,469,866,14,9,0.674,16.125,469,874,29.745,7.546,2.427,0.412,0.852,cell
50,82,507.549,885.537,32.385,502,881,11,9,0.983,12.083,502,888,24.444,9.000,1.230,0.813,0.937,cell
51,58,585.431,892.379,28.385,581,888,9,9,0.905,11.402,581,896,37.875,7.603,1.532,0.653,0.899,cell
52,55,726.300,913.773,31.556,720,911,13,6,0.694,13.601,720,916,17.103,6.000,2.608,0.383,0.866,cell
53,47,621.926,961.564,26.971,618,956,7,10,0.812,11.180,619,966,63.435,6.261,1.849,0.541,0.879,cell
54,102,692.225,996.078,36.627,686,991,12,11,0.955,13.000,686,994,157.380,11.000,1.145,0.874,0.923,cell
55,28,753.821,1029.286,22.971,750,1026,8,6,0.667,9.434,750,1026,147.995,5.367,2.103,0.475,0.767,cell
56,469,862.545,245.176,211.179,844,228,42,33,0.132,44.272,844,229,161.565,26.277,1.850,0.541,0.550,cluster
57,284,859.387,337.813,118.510,846,326,24,25,0.254,29.732,849,329,132.274,19.440,1.558,0.642,0.667,cluster
58,240,824.567,376.337,90.569,814,367,22,17,0.368,24.839,816,384,40.101,17.000,1.431,0.699,0.744,cluster
59,602,892.246,499.997,208.836,875,477,34,46,0.173,46.573,890,477,104.931,29.417,1.915,0.522,0.567,cluster
60,292,857.925,506.325,113.196,845,493,24,25,0.286,30.610,849,518,51.633,20.801,1.484,0.674,0.672,cluster
61,1365,996.446,909.990,231.907,969,888,51,43,0.319,60.605,970,927,37.626,37.366,1.590,0.629,0.820,cluster
62,308,957.688,913.308,84.811,948,899,21,26,0.538,26.926,957,899,105.068,18.176,1.661,0.602,0.767,cluster
