 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
30,51,639.559,301.539,36.042,636,296,8,10,0.493,10.440,638,306,73.301,8.000,1.201,0.833,0.779,cell
31,54,750.870,301.704,37.213,747,296,8,10,0.490,10.440,750,296,106.699,8.000,1.180,0.848,0.812,cell
32,71,784.923,303.204,30.385,780,299,10,9,0.966,11.402,780,300,142.125,9.000,1.207,0.828,0.910,cell
33,40,893.100,306.350,28.627,889,301,8,11,0.613,12.083,891,301,114.444,6.002,2.291,0.437,0.755,cell
34,52,536.731,309.481,34.627,533,305,9,9,0.545,9.849,535,305,113.962,8.944,1.170,0.854,0.794,cell
35,45,700.589,315.944,34.042,697,312,8,8,0.488,10.000,698,312,126.870,8.000,1.131,0.884,0.783,cell
36,68,685.015,323.309,29.799,680,319,10,9,0.962,10.817,680,321,146.310,9.000,1.147,0.872,0.895,cell
37,155,554.171,328.035,59.598,547,320,14,18,0.548,18.385,549,321,112.380,14.000,1.353,0.739,0.801,cell
38,39,791.090,324.500,30.042,787,321,9,8,0.543,9.220,787,324,167.471,7.778,1.070,0.935,0.729,cell
39,32,652.250,331.625,32.485,651,324,3,15,0.381,15.133,651,324,97.595,3.000,5.145,0.194,0.842,cell
40,70,758.786,329.500,29.799,755,324,8,11,0.991,11.402,757,324,105.255,8.000,1.319,0.758,0.933,cell
41,57,506.044,330.588,26.971,502,326,8,9,0.985,10.630,503,335,48.814,8.000,1.274,0.785,0.912,cell
42,60,692.217,333.250,33.799,688,329,9,9,0.660,10.296,688,336,29.055,9.000,1.051,0.952,0.857,cell
43,92,1036.120,335.576,48.385,1025,332,21,7,0.494,21.840,1025,338,15.945,6.705,3.762,0.266,0.852,cell
44,49,1008.500,341.643,33.213,1005,337,8,9,0.558,10.296,1006,337,119.055,8.000,1.318,0.759,0.778,cell
45,74,420.162,344.297,41.456,415,338,9,14,0.541,15.232,418,338,113.199,9.000,1.359,0.736,0.796,cell
46,43,856.407,358.081,28.385,853,354,7,8,0.671,9.899,853,355,135.000,7.000,1.192,0.839,0.835,cell
47,102,614.863,361.176,50.527,608,355,14,14,0.502,16.401,609,356,142.431,9.800,1.720,0.582,0.770,cell
48,47,846.989,359.096,32.042,843,355,8,9,0.575,9.849,845,355,113.962,8.000,1.210,0.827,0.797,cell
49,81,915.340,362.414,37.456,910,357,12,11,0.726,14.866,912,357,132.274,9.899,1.529,0.654,0.814,cell
50,48,374.312,362.854,31.456,370,358,8,9,0.610,10.817,372,358,123.690,8.000,1.329,0.752,0.762,cell
51,62,504.581,364.677,31.213,500,360,9,9,0.800,10.630,501,361,131.186,9.000,1.065,0.939,0.867,cell
52,64,895.562,367.906,28.385,891,363,9,9,0.998,10.817,891,365,146.310,9.000,1.168,0.856,0.914,cell
53,28,1042.000,368.214,19.899,1040,364,4,8,0.889,8.544,1041,364,110.556,4.000,1.977,0.506,0.933,cell
54,130,1031.669,374.431,61.355,1022,365,19,17,0.434,23.431,1022,365,140.194,11.203,2.682,0.373,0.684,cell
55,51,557.225,369.716,25.556,553,366,8,8,0.981,9.434,553,372,32.005,8.000,1.037,0.964,0.903,cell
56,62,817.419,370.774,27.799,813,366,9,9,1.000,10.296,813,368,150.945,8.944,1.135,0.881,0.905,cell
57,68,914.559,374.618,44.284,910,369,11,12,0.436,13.601,910,379,36.027,9.717,1.585,0.631,0.687,cell
58,61,465.664,378.975,28.385,462,374,8,10,0.951,10.770,464,374,111.801,8.000,1.314,0.761,0.891,cell
59,72,574.014,382.708,41.456,570,377,9,12,0.526,13.038,571,389,57.529,9.000,1.454,0.688,0.828,cell
60,32,424.625,384.625,30.142,423,378,4,13,0.443,13.153,424,378,98.746,4.000,3.852,0.260,0.771,cell
61,52,563.635,382.442,26.142,560,378,7,9,0.956,9.849,562,378,113.962,7.000,1.348,0.742,0.920,cell
62,73,1011.459,386.267,30.385,1007,381,9,10,0.994,11.402,1008,382,127.875,9.000,1.129,0.886,0.924,cell
63,61,1114.795,396.746,50.527,1111,387,9,17,0.300,18.788,1112,387,115.201,8.104,2.919,0.343,0.607,cell
64,71,1025.092,394.162,30.385,1020,390,10,9,0.966,10.817,1020,396,33.690,9.000,1.122,0.891,0.922,cell
65,44,631.341,407.955,32.042,627,404,8,8,0.539,8.944,627,407,153.435,8.000,1.063,0.940,0.822,cell
66,65,939.946,412.392,28.385,936,407,8,10,1.000,10.817,937,417,56.310,8.000,1.227,0.815,0.929,cell
67,67,780.649,426.515,29.213,776,422,10,9,0.987,10.770,776,424,158.199,9.000,1.141,0.877,0.899,cell
68,35,397.386,427.443,32.042,394,423,7,9,0.428,9.487,396,423,108.435,6.641,1.520,0.658,0.700,cell
69,43,547.174,427.128,23.556,544,423,7,8,0.974,8.944,545,431,63.435,7.000,1.270,0.787,0.896,cell
70,43,475.314,442.267,30.627,472,438,7,9,0.576,9.487,474,438,108.435,7.000,1.434,0.697,0.775,cell
71,54,857.704,444.167,35.456,854,439,8,10,0.540,10.770,856,449,68.199,8.000,1.342,0.745,0.806,cell
72,30,456.433,444.233,33.213,451,440,11,9,0.342,14.213,451,440,140.711,5.935,2.427,0.412,0.556,cell
73,79,832.310,449.487,32.385,828,444,9,11,0.947,12.083,830,455,65.556,9.000,1.274,0.785,0.919,cell
74,65,986.977,451.100,47.698,982,446,9,13,0.359,13.601,986,459,72.897,9.000,1.353,0.739,0.734,cell
75,128,453.258,455.945,60.184,444,449,17,13,0.444,19.416,445,461,34.509,11.963,2.045,0.489,0.755,cell
76,69,884.993,456.428,30.971,881,451,8,11,0.904,11.705,883,462,70.017,8.000,1.329,0.752,0.902,cell
77,30,648.400,457.733,22.971,646,454,5,8,0.714,8.544,647,454,110.556,5.000,1.725,0.580,0.811,cell
78,84,1057.488,460.798,33.213,1053,455,9,12,0.957,12.369,1056,467,75.964,9.000,1.259,0.794,0.913,cell
79,84,374.988,464.952,40.627,368,461,14,8,0.640,14.765,368,462,151.699,8.000,1.610,0.621,0.866,cell
80,37,587.149,464.878,28.385,584,461,6,8,0.577,8.944,585,461,116.565,6.000,1.521,0.657,0.831,cell
81,38,832.105,468.474,29.799,829,464,7,8,0.538,8.944,831,464,116.565,7.000,1.283,0.779,0.776,cell
82,65,982.700,470.392,28.385,978,466,9,9,1.000,10.296,980,466,119.055,9.000,1.059,0.944,0.929,cell
83,57,843.500,474.237,30.627,839,470,9,9,0.764,10.296,841,470,119.055,8.944,1.082,0.925,0.844,cell
84,25,500.540,475.100,20.142,498,471,6,7,0.774,9.220,498,471,130.601,4.800,2.070,0.483,0.833,cell
85,56,487.161,477.339,30.627,483,473,9,9,0.750,10.000,483,475,143.130,9.000,1.063,0.941,0.824,cell
86,78,371.205,484.577,31.556,366,480,10,9,0.984,11.662,366,487,30.964,9.000,1.125,0.889,0.940,cell
87,38,738.316,489.342,34.042,735,485,7,9,0.412,9.487,737,485,108.435,7.000,1.345,0.744,0.731,cell
88,71,960.204,490.542,31.213,956,485,9,11,0.916,12.083,958,485,114.444,8.854,1.407,0.711,0.893,cell
89,26,580.231,493.423,23.799,576,489,8,8,0.577,10.630,576,497,41.186,4.243,3.385,0.295,0.732,cell
90,49,834.765,496.214,25.556,831,492,8,8,0.943,9.434,832,500,57.995,7.906,1.176,0.851,0.891,cell
91,63,1132.452,496.405,28.385,1128,492,9,9,0.983,10.296,1130,492,119.055,8.974,1.140,0.877,0.913,cell
92,66,584.591,498.864,37.799,578,494,11,11,0.580,13.601,578,502,36.027,10.200,1.280,0.781,0.742,cell
93,64,1071.453,499.406,33.213,1067,495,9,9,0.729,11.402,1067,496,142.125,9.000,1.162,0.861,0.883,cell
94,39,658.962,499.064,30.971,654,496,10,9,0.511,13.454,654,505,41.987,5.824,2.512,0.398,0.722,cell
95,54,481.500,501.130,26.971,477,497,9,8,0.933,10.000,477,499,143.130,8.000,1.142,0.876,0.878,cell
96,73,980.144,507.637,31.799,976,502,8,11,0.907,12.083,978,513,65.556,8.000,1.364,0.733,0.930,cell
97,53,621.915,512.557,25.799,618,508,8,9,1.000,9.487,620,508,108.435,8.000,1.145,0.873,0.891,cell
98,60,869.267,513.200,28.385,865,508,8,10,0.936,11.180,867,518,63.435,8.000,1.382,0.724,0.909,cell
99,55,786.936,516.445,28.385,783,512,8,9,0.858,10.817,784,521,56.310,8.000,1.302,0.768,0.887,cell
100,36,605.306,521.389,28.627,602,517,7,8,0.552,8.602,602,524,54.462,7.000,1.231,0.812,0.774,cell
101,46,567.674,522.630,30.870,564,518,8,9,0.607,9.487,567,527,71.565,8.000,1.226,0.816,0.786,cell
102,66,1072.530,524.500,38.627,1068,520,10,9,0.556,11.402,1070,520,127.875,9.000,1.022,0.979,0.815,cell
103,27,750.759,524.389,20.728,748,521,5,7,0.790,8.062,749,521,119.745,5.000,1.617,0.619,0.857,cell
104,157,943.054,532.398,65.841,937,522,15,19,0.455,20.000,940,522,126.870,14.467,1.678,0.596,0.748,cell
105,48,726.708,531.542,24.385,723,527,7,9,1.000,9.220,726,527,102.529,7.000,1.226,0.816,0.906,cell
106,44,838.955,530.773,33.799,835,527,8,8,0.484,9.434,835,533,32.005,8.000,1.107,0.903,0.786,cell
107,65,379.085,533.931,28.971,375,529,8,10,0.973,10.770,377,539,68.199,8.000,1.238,0.807,0.922,cell
108,52,1123.192,538.423,37.314,1121,529,4,17,0.469,17.117,1122,529,96.710,4.000,4.456,0.224,0.874,cell
109,77,1015.565,544.409,31.799,1011,539,9,11,0.957,11.402,1014,539,105.255,9.000,1.208,0.828,0.917,cell
110,61,384.156,552.336,37.213,380,548,9,9,0.554,11.402,380,549,142.125,9.000,1.192,0.839,0.819,cell
111,67,662.216,563.187,29.556,658,558,8,10,0.964,10.817,659,559,123.690,8.000,1.250,0.800,0.931,cell
112,72,934.139,562.375,31.213,929,558,10,9,0.929,11.180,929,560,153.435,9.000,1.131,0.885,0.917,cell
113,32,693.625,562.750,22.971,690,559,7,7,0.762,8.062,692,559,119.745,6.641,1.287,0.777,0.800,cell
114,45,508.144,564.567,31.456,505,560,7,10,0.572,10.440,507,560,106.699,7.000,1.440,0.694,0.769,cell
115,71,1052.134,564.162,30.971,1047,560,10,9,0.930,11.402,1048,568,37.875,9.000,1.230,0.813,0.910,cell
116,125,346.292,572.508,55.941,337,566,17,14,0.502,20.000,338,579,36.870,10.286,2.249,0.445,0.749,cell
117,59,629.686,579.263,27.799,625,575,9,9,0.959,10.817,626,575,123.690,7.778,1.347,0.742,0.908,cell
118,59,999.907,580.958,28.142,995,577,9,8,0.936,10.000,996,578,143.130,8.000,1.090,0.917,0.915,cell
119,58,602.828,582.897,27.799,599,578,8,10,0.943,10.440,601,578,106.699,8.000,1.246,0.803,0.892,cell
120,62,643.274,587.806,28.728,639,584,9,8,0.944,10.630,639,591,41.186,8.000,1.127,0.888,0.932,cell
121,51,473.461,594.069,24.728,470,590,7,8,1.000,9.434,471,590,122.005,7.000,1.127,0.887,0.953,cell
122,76,965.382,596.158,31.799,961,591,9,11,0.944,11.705,964,602,70.017,9.000,1.239,0.807,0.910,cell
123,59,598.110,601.144,27.799,594,596,8,10,0.959,10.770,596,606,68.199,8.000,1.334,0.750,0.901,cell
124,29,354.431,612.500,24.971,352,609,6,9,0.584,10.817,352,618,56.310,5.547,2.322,0.431,0.725,cell
125,49,643.969,613.255,24.971,640,609,8,8,0.988,9.434,642,609,122.005,7.603,1.242,0.805,0.907,cell
126,105,708.281,619.452,40.627,703,613,11,13,0.799,13.928,706,626,68.962,10.786,1.343,0.745,0.886,cell
127,40,518.200,620.050,28.042,515,616,7,8,0.639,9.434,516,616,122.005,7.000,1.332,0.751,0.792,cell
128,52,619.500,623.000,25.314,616,619,7,8,1.000,9.434,617,619,122.005,7.000,1.139,0.878,0.963,cell
129,93,1001.586,623.952,42.042,996,619,12,10,0.661,13.416,996,627,26.565,10.000,1.208,0.828,0.873,cell
130,50,637.640,624.960,33.556,634,621,8,8,0.558,10.000,634,628,36.870,8.000,1.164,0.859,0.840,cell
131,64,961.328,631.125,28.385,957,626,8,10,0.998,10.770,960,626,111.801,8.000,1.236,0.809,0.934,cell
132,45,764.056,634.278,29.799,761,629,7,10,0.637,10.440,763,629,106.699,7.000,1.676,0.597,0.776,cell
133,65,1044.608,633.392,28.385,1040,629,9,9,1.000,10.817,1040,636,33.690,8.485,1.238,0.807,0.935,cell
134,69,577.007,638.674,29.213,572,634,10,9,1.000,11.180,572,636,153.435,9.000,1.235,0.809,0.914,cell
135,95,634.605,638.268,46.284,628,634,14,9,0.557,15.264,629,643,31.608,9.000,1.729,0.579,0.844,cell
136,65,522.500,639.546,40.627,518,635,10,9,0.495,11.180,518,637,153.435,9.000,1.039,0.963,0.823,cell
137,213,704.322,649.599,94.225,696,636,15,29,0.301,30.364,698,636,107.241,13.137,2.812,0.356,0.711,cell
138,62,911.758,645.758,27.799,907,641,9,9,1.000,10.000,908,649,36.870,9.000,1.070,0.934,0.905,cell
139,84,774.702,646.893,39.456,766,642,14,10,0.678,15.264,766,644,148.392,10.000,1.499,0.667,0.796,cell
140,55,678.936,652.573,26.385,675,648,8,9,0.993,9.487,677,648,108.435,8.000,1.088,0.919,0.894,cell
141,61,999.156,654.582,27.556,995,650,8,9,1.000,10.296,997,650,119.055,8.000,1.168,0.856,0.938,cell
142,53,796.368,657.443,26.385,792,653,8,9,0.957,9.487,795,653,108.435,8.000,1.188,0.842,0.891,cell
143,122,1122.156,659.795,55.698,1117,653,12,15,0.494,17.029,1117,667,49.764,11.938,1.338,0.747,0.808,cell
144,60,578.900,660.200,27.799,575,655,8,10,0.976,10.440,577,665,73.301,8.000,1.233,0.811,0.896,cell
145,44,841.136,665.636,32.284,837,661,8,9,0.530,9.487,840,661,108.435,7.906,1.306,0.765,0.772,cell
146,83,1007.380,672.813,33.213,1002,668,11,10,0.946,12.530,1002,676,28.610,9.839,1.282,0.780,0.912,cell
147,47,453.713,674.628,44.042,447,671,12,9,0.304,12.806,447,671,141.340,8.910,1.365,0.732,0.580,cell
148,137,603.128,702.288,50.527,597,694,12,17,0.674,18.788,599,694,115.201,10.914,1.997,0.501,0.830,cell
149,40,869.325,701.775,39.213,865,697,9,8,0.327,10.630,866,697,131.186,8.000,1.211,0.826,0.611,cell
150,41,952.646,702.207,23.314,949,699,7,7,0.948,9.220,949,699,139.399,7.000,1.156,0.865,0.921,cell
151,58,894.259,710.121,36.385,890,706,9,8,0.551,10.630,890,713,41.186,8.000,1.041,0.960,0.853,cell
152,78,971.949,712.295,38.042,967,707,10,11,0.677,12.207,969,707,124.992,9.391,1.226,0.815,0.862,cell
153,64,866.703,712.891,28.728,862,709,9,8,0.974,10.630,863,709,131.186,8.000,1.138,0.879,0.948,cell
154,64,738.547,717.328,28.385,734,713,9,9,0.998,10.296,734,715,150.945,9.000,1.080,0.926,0.921,cell
155,38,956.263,717.947,26.142,953,713,6,10,0.699,11.662,953,723,59.036,5.060,2.536,0.394,0.835,cell
156,73,412.610,731.829,44.284,408,722,9,17,0.468,17.263,412,739,79.992,9.000,2.052,0.487,0.705,cell
157,61,602.549,733.057,28.142,599,728,7,10,0.968,11.180,600,728,116.565,7.000,1.427,0.701,0.946,cell
158,50,563.120,732.960,25.556,559,729,8,8,0.962,9.434,561,737,57.995,8.000,1.096,0.913,0.901,cell
159,71,532.824,738.444,29.799,529,733,8,11,1.000,11.402,531,733,105.255,8.000,1.324,0.755,0.928,cell
160,73,585.884,745.733,42.527,579,740,13,12,0.507,16.279,579,752,42.510,8.485,1.956,0.511,0.753,cell
161,68,798.500,748.279,29.799,794,743,9,10,0.962,10.770,797,743,111.801,9.000,1.170,0.855,0.907,cell
162,42,424.262,760.452,38.485,423,752,3,18,0.356,18.111,423,770,83.660,3.000,6.769,0.148,0.875,cell
163,68,774.941,757.162,37.456,769,752,11,10,0.609,13.454,769,762,41.987,8.944,1.458,0.686,0.810,cell
164,62,634.774,763.839,29.799,629,759,10,9,0.877,11.180,629,762,153.435,9.000,1.125,0.889,0.886,cell
165,73,977.089,765.308,45.355,971,759,12,13,0.446,14.318,975,759,114.775,9.899,1.376,0.727,0.689,cell
166,61,541.057,765.598,27.799,537,761,9,9,0.992,10.296,537,762,150.945,9.000,1.080,0.926,0.904,cell
167,111,772.527,769.914,52.770,766,763,13,15,0.501,16.125,770,763,119.745,11.180,1.504,0.665,0.787,cell
168,66,753.258,774.530,28.971,749,770,9,9,0.988,10.817,750,779,56.310,9.000,1.154,0.867,0.930,cell
169,69,812.877,779.529,30.385,808,775,10,9,0.939,11.402,809,784,52.125,8.854,1.266,0.790,0.908,cell
170,71,507.401,780.401,29.556,503,776,9,9,1.000,10.817,504,776,123.690,9.000,1.059,0.944,0.953,cell
171,51,721.167,784.088,35.456,717,779,9,9,0.510,9.849,717,786,23.962,9.000,1.084,0.922,0.785,cell
172,64,994.672,785.703,38.627,990,781,10,9,0.539,10.817,990,788,33.690,9.000,1.050,0.953,0.826,cell
173,56,469.500,793.000,26.385,466,788,7,10,1.000,10.440,468,788,106.699,7.000,1.306,0.765,0.918,cell
174,76,528.092,792.184,31.799,523,788,11,9,0.944,11.705,523,789,160.017,9.000,1.224,0.817,0.916,cell
175,65,638.669,792.515,29.213,634,788,10,9,0.957,10.440,634,790,163.301,9.000,1.049,0.953,0.884,cell
176,87,1009.592,792.557,34.627,1004,788,12,10,0.912,13.038,1005,797,32.471,9.899,1.319,0.758,0.906,cell
177,62,991.823,798.097,36.042,987,794,10,9,0.600,10.770,987,800,21.801,9.000,1.085,0.922,0.816,cell
178,70,962.486,809.329,30.627,957,805,11,9,0.938,11.402,957,808,164.745,9.000,1.177,0.850,0.881,cell
179,61,667.680,812.107,28.385,663,808,10,8,0.951,10.440,663,810,163.301,8.000,1.186,0.843,0.904,cell
180,53,679.726,818.330,42.284,675,812,9,11,0.373,11.705,679,812,109.983,9.000,1.437,0.696,0.671,cell
181,48,452.250,824.104,28.627,448,819,9,9,0.736,10.296,451,819,119.055,7.374,1.508,0.663,0.800,cell
182,39,1025.218,824.603,26.971,1022,821,8,8,0.674,9.434,1022,828,32.005,7.071,1.502,0.666,0.757,cell
183,86,640.558,835.977,33.799,636,830,9,12,0.946,12.369,639,830,104.036,9.000,1.261,0.793,0.925,cell
184,27,994.611,835.278,18.728,992,832,5,7,0.967,7.810,992,838,50.194,5.000,1.436,0.696,0.900,cell
185,63,814.262,838.135,28.142,810,834,9,8,1.000,10.817,810,835,146.310,8.000,1.170,0.855,0.940,cell
186,55,1020.045,844.791,33.213,1014,839,10,10,0.627,13.454,1014,848,41.987,8.043,1.763,0.567,0.827,cell
187,83,699.392,844.886,33.213,694,840,11,10,0.946,12.042,695,849,41.634,9.839,1.189,0.841,0.902,cell
188,45,961.478,845.878,33.456,957,842,9,8,0.505,9.487,957,845,161.565,8.000,1.287,0.777,0.750,cell
189,57,546.009,858.728,35.213,541,854,10,9,0.578,10.817,541,856,146.310,8.944,1.143,0.875,0.797,cell
190,74,580.824,865.973,34.627,576,861,10,10,0.776,11.402,576,869,37.875,9.803,1.112,0.899,0.881,cell
191,75,723.780,866.113,31.213,719,861,10,10,0.967,11.662,721,861,120.964,9.192,1.255,0.797,0.915,cell
192,64,512.719,866.516,28.385,508,862,9,9,0.998,10.817,508,864,146.310,9.000,1.174,0.852,0.914,cell
193,87,669.328,867.155,33.213,664,862,11,10,0.991,12.083,664,870,24.444,10.000,1.128,0.887,0.930,cell
194,59,752.127,878.890,38.284,747,875,10,9,0.506,10.770,747,881,21.801,9.000,1.176,0.850,0.797,cell
195,70,780.014,882.386,29.799,775,878,10,9,0.991,11.180,775,885,26.565,9.000,1.206,0.829,0.921,cell
196,85,913.076,886.276,34.385,908,881,10,11,0.903,12.083,910,881,114.444,9.839,1.180,0.847,0.904,cell
197,68,566.662,890.338,29.799,562,886,10,9,0.962,10.770,562,888,158.199,9.000,1.128,0.886,0.907,cell
198,41,878.134,915.890,31.799,874,911,8,10,0.510,11.180,876,921,63.435,8.000,1.402,0.713,0.667,cell
199,34,869.382,918.147,25.799,865,915,9,6,0.642,9.849,865,917,156.038,6.000,1.798,0.556,0.739,cell
200,470,670.949,168.257,189.238,655,152,35,36,0.165,40.460,656,183,39.987,34.435,1.185,0.844,0.452,cluster
201,463,960.267,218.623,120.711,943,206,36,24,0.399,37.363,943,228,15.524,21.501,1.671,0.598,0.790,cluster
202,272,470.059,250.849,125.338,458,240,25,22,0.218,25.710,458,254,13.496,18.570,1.324,0.755,0.673,cluster
203,574,650.897,366.357,160.066,629,354,41,29,0.282,43.463,630,361,156.975,28.144,1.656,0.604,0.658,cluster
204,315,1051.268,416.910,152.752,1037,404,33,26,0.170,35.511,1040,406,147.653,18.305,2.167,0.461,0.583,cluster
205,547,873.465,429.650,169.966,856,412,33,32,0.238,36.359,858,436,31.504,30.006,1.251,0.800,0.686,cluster
206,251,1126.719,466.994,140.125,1120,451,17,42,0.161,44.272,1122,493,71.565,15.274,3.606,0.277,0.541,cluster
207,299,647.383,472.182,150.510,635,455,29,32,0.166,40.460,637,486,50.013,17.944,3.148,0.318,0.560,cluster
208,339,738.055,539.391,127.439,725,523,25,28,0.262,29.682,728,548,57.381,21.800,1.283,0.780,0.677,cluster
209,271,570.323,559.415,81.012,564,542,13,33,0.519,33.242,567,575,83.089,12.171,2.987,0.335,0.816,cluster
210,377,944.346,631.373,194.250,931,605,23,48,0.126,50.329,935,652,69.044,21.185,3.675,0.272,0.488,cluster
211,291,600.576,848.383,184.551,585,835,35,23,0.107,35.511,585,849,170.272,22.808,1.460,0.685,0.548,cluster
