 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
79,33,627.955,419.833,24.385,624,416,7,9,0.697,10.296,625,416,119.055,5.824,2.043,0.489,0.742,cell
80,38,360.211,426.921,26.971,357,423,6,9,0.656,9.849,358,432,66.038,6.000,1.666,0.600,0.800,cell
81,44,381.341,427.273,25.799,377,423,8,9,0.831,10.000,377,424,126.870,7.155,1.543,0.648,0.807,cell
82,30,908.633,437.700,22.971,906,434,5,8,0.714,8.544,906,434,110.556,5.000,1.764,0.567,0.811,cell
83,35,630.243,439.900,24.385,627,436,6,9,0.740,9.220,628,436,102.529,6.000,1.581,0.632,0.795,cell
84,25,534.460,441.100,20.142,531,438,6,7,0.774,8.062,532,438,119.745,5.400,1.763,0.567,0.758,cell
85,34,559.294,445.029,22.971,556,441,6,8,0.810,8.944,557,441,116.565,6.000,1.604,0.623,0.810,cell
86,51,513.225,447.559,36.284,508,443,10,9,0.487,11.662,508,451,30.964,7.778,1.668,0.599,0.745,cell
87,114,865.509,454.640,46.770,859,446,13,17,0.655,19.416,861,463,55.491,9.656,2.493,0.401,0.817,cell
88,214,495.084,457.930,76.326,486,450,21,17,0.462,21.932,487,464,24.228,15.945,1.289,0.776,0.820,cell
89,51,758.637,456.069,29.456,754,452,9,9,0.739,10.000,755,460,36.870,8.485,1.113,0.898,0.810,cell
90,44,878.841,456.364,25.799,875,452,7,9,0.831,9.487,877,461,71.565,6.864,1.477,0.677,0.830,cell
91,45,736.344,462.078,25.213,732,458,8,8,0.890,8.944,732,460,153.435,8.000,1.105,0.905,0.841,cell
92,54,328.852,465.222,35.456,324,460,9,11,0.540,11.705,326,460,109.983,8.379,1.615,0.619,0.684,cell
93,49,439.806,465.357,30.042,436,461,8,9,0.682,10.000,437,470,53.130,8.000,1.357,0.737,0.784,cell
94,59,868.398,468.703,31.213,863,464,10,10,0.761,12.806,864,464,128.660,7.554,1.928,0.519,0.803,cell
95,33,978.439,475.500,22.142,975,472,6,8,0.846,8.544,976,472,110.556,6.000,1.571,0.636,0.846,cell
96,74,437.878,480.581,44.527,434,473,8,15,0.469,15.811,436,473,108.435,8.000,2.092,0.478,0.729,cell
97,50,510.840,478.120,29.213,506,474,9,9,0.736,9.849,508,474,113.962,8.232,1.309,0.764,0.800,cell
98,34,628.471,478.412,23.556,625,475,7,7,0.770,9.220,625,482,49.399,6.668,1.437,0.696,0.829,cell
99,49,903.276,482.684,32.627,898,479,10,8,0.578,10.198,898,482,168.690,8.000,1.342,0.745,0.772,cell
100,109,407.950,487.619,52.870,399,482,16,13,0.490,20.000,399,483,143.130,11.590,1.833,0.545,0.734,cell
101,25,554.380,485.220,20.142,551,482,6,7,0.774,7.616,552,482,113.199,5.571,1.542,0.649,0.769,cell
102,33,704.106,489.076,22.971,701,485,6,8,0.786,8.944,702,485,116.565,5.883,1.626,0.615,0.805,cell
103,32,752.219,487.906,20.971,748,485,8,6,0.914,8.944,748,486,153.435,5.814,1.641,0.609,0.842,cell
104,27,363.278,489.981,20.971,360,486,6,8,0.772,8.944,361,486,116.565,5.367,1.849,0.541,0.771,cell
105,30,540.567,494.200,21.799,536,491,8,7,0.793,9.434,536,492,147.995,4.950,2.148,0.466,0.800,cell
106,214,841.136,501.752,74.669,833,491,16,22,0.482,23.770,838,513,67.751,14.863,1.584,0.631,0.811,cell
107,46,805.435,496.109,27.799,802,492,7,9,0.748,9.849,803,501,66.038,7.000,1.358,0.736,0.829,cell
108,52,855.712,503.904,28.385,850,500,10,8,0.811,11.180,850,502,153.435,7.761,1.614,0.620,0.819,cell
109,43,462.337,504.826,28.971,459,501,7,8,0.644,9.434,459,501,122.005,7.000,1.247,0.802,0.835,cell
110,45,350.967,511.478,30.385,347,507,7,10,0.613,10.770,348,507,111.801,7.000,1.732,0.577,0.756,cell
111,36,753.111,511.583,24.142,749,508,7,8,0.776,10.000,749,508,126.870,6.261,1.796,0.557,0.809,cell
112,25,995.860,515.780,20.728,992,514,9,4,0.731,9.220,992,517,12.529,4.000,2.260,0.443,0.847,cell
113,61,985.074,527.451,38.284,980,521,10,12,0.523,13.416,981,521,116.565,8.433,1.685,0.593,0.722,cell
114,113,333.907,533.942,61.012,327,525,15,16,0.381,17.088,329,541,69.444,14.148,1.374,0.728,0.663,cell
115,56,730.464,533.607,32.870,726,529,9,10,0.651,10.440,728,539,73.301,9.000,1.096,0.912,0.800,cell
116,33,512.621,539.864,34.142,511,533,3,15,0.356,15.297,511,533,101.310,3.000,5.820,0.172,0.759,cell
117,46,300.739,538.370,30.385,295,536,12,5,0.626,12.369,295,536,165.964,5.000,2.679,0.373,0.821,cell
118,44,691.455,541.114,27.799,688,537,7,9,0.715,9.849,689,546,66.038,7.000,1.434,0.698,0.830,cell
119,34,989.647,543.471,25.556,986,539,8,8,0.654,10.630,987,539,131.186,6.364,2.106,0.475,0.747,cell
120,75,427.727,549.073,37.113,422,544,11,11,0.684,12.530,422,546,151.390,9.192,1.423,0.703,0.833,cell
121,37,864.824,549.689,22.385,861,546,7,8,0.928,8.944,862,546,116.565,6.708,1.446,0.692,0.831,cell
122,41,675.622,554.573,24.971,672,551,7,8,0.826,9.434,673,559,57.995,7.000,1.287,0.777,0.854,cell
123,41,520.817,561.207,31.213,517,557,7,9,0.529,9.849,518,566,66.038,7.000,1.492,0.670,0.745,cell
124,65,930.069,562.054,29.556,926,557,8,10,0.935,11.402,926,558,127.875,8.000,1.355,0.738,0.909,cell
125,103,753.218,567.568,59.598,748,558,11,19,0.364,21.095,748,558,121.430,9.487,2.842,0.352,0.671,cell
126,38,553.658,565.342,25.799,549,562,8,8,0.717,9.434,549,563,147.995,6.860,1.480,0.676,0.792,cell
127,28,583.786,569.857,19.556,580,567,7,6,0.920,8.062,580,568,150.255,5.547,1.518,0.659,0.848,cell
128,40,802.750,572.250,24.385,799,568,7,8,0.845,8.944,800,576,63.435,6.864,1.324,0.755,0.851,cell
129,51,345.578,573.127,29.799,341,569,8,10,0.722,10.817,342,569,123.690,7.603,1.580,0.633,0.816,cell
130,182,904.033,587.703,68.426,897,577,15,21,0.488,22.847,900,577,113.199,12.900,2.212,0.452,0.791,cell
131,86,630.349,584.756,49.355,624,580,12,10,0.444,13.601,625,590,36.027,10.000,1.162,0.860,0.782,cell
132,38,833.184,583.526,24.627,829,580,8,8,0.787,8.944,829,581,153.435,7.155,1.224,0.817,0.784,cell
133,47,936.160,587.479,28.042,931,583,9,10,0.751,12.207,932,583,124.992,6.274,2.215,0.452,0.790,cell
134,35,520.814,591.100,25.799,517,587,7,9,0.661,9.849,518,587,113.962,6.517,1.766,0.566,0.729,cell
135,42,818.429,599.571,27.799,814,596,8,8,0.683,9.434,814,597,147.995,7.603,1.294,0.773,0.800,cell
136,27,561.130,603.981,23.556,557,601,7,7,0.611,9.220,557,601,139.399,6.002,1.715,0.583,0.701,cell
137,49,786.684,608.296,26.385,783,604,8,9,0.885,9.487,785,613,71.565,7.761,1.245,0.803,0.860,cell
138,45,643.633,609.144,33.213,638,605,10,8,0.513,12.207,638,605,145.008,8.000,1.553,0.644,0.682,cell
139,33,721.742,611.439,22.142,719,607,5,9,0.846,9.487,720,607,108.435,5.000,2.050,0.488,0.868,cell
140,54,502.407,613.204,32.627,498,609,8,10,0.637,10.770,499,609,111.801,8.000,1.375,0.727,0.818,cell
141,85,622.206,630.794,41.113,615,625,13,12,0.632,15.811,615,626,145.305,8.902,2.047,0.489,0.791,cell
142,30,777.100,631.933,22.971,774,628,6,8,0.714,8.544,775,636,69.444,5.754,1.598,0.626,0.769,cell
143,116,902.086,638.181,53.941,896,631,12,16,0.501,17.464,898,647,66.371,11.837,1.522,0.657,0.789,cell
144,33,724.803,635.985,23.213,721,632,7,8,0.770,8.944,722,632,116.565,6.325,1.581,0.632,0.776,cell
145,27,876.389,637.019,24.142,872,634,7,7,0.582,8.602,873,634,125.538,6.174,1.682,0.594,0.684,cell
146,36,600.472,643.111,24.385,597,639,7,9,0.761,9.487,598,639,108.435,6.325,1.719,0.582,0.774,cell
147,49,396.337,645.480,35.213,391,641,9,9,0.497,10.817,391,649,33.690,8.854,1.227,0.815,0.705,cell
148,29,783.190,644.983,20.971,779,642,8,6,0.829,9.434,779,643,147.995,4.919,2.254,0.444,0.817,cell
149,128,380.273,651.922,65.255,372,644,15,16,0.378,19.849,372,646,139.086,12.176,1.710,0.585,0.709,cell
150,62,561.452,650.000,49.941,555,645,12,10,0.312,14.142,557,655,45.000,9.552,1.381,0.724,0.602,cell
151,85,755.159,653.771,48.527,749,645,12,16,0.454,18.439,749,646,130.601,8.486,2.722,0.367,0.702,cell
152,40,925.075,650.700,25.799,922,646,6,10,0.755,10.198,923,646,101.310,6.000,1.783,0.561,0.808,cell
153,51,696.206,652.461,30.385,692,648,8,10,0.694,10.817,693,648,123.690,7.546,1.641,0.610,0.791,cell
154,52,452.327,655.115,27.556,448,651,8,9,0.861,10.817,449,651,123.690,7.546,1.509,0.663,0.860,cell
155,28,515.214,657.179,31.314,514,651,3,14,0.359,14.142,514,651,98.130,3.000,5.376,0.186,0.789,cell
156,46,810.000,658.478,31.213,804,655,10,8,0.593,10.817,804,657,146.310,7.778,1.594,0.627,0.742,cell
157,29,856.397,670.121,22.142,853,667,6,8,0.743,8.944,853,667,116.565,6.000,1.666,0.600,0.773,cell
158,32,713.062,674.750,23.799,709,671,7,8,0.710,9.434,710,671,122.005,6.517,1.834,0.545,0.736,cell
159,51,729.304,681.049,29.213,725,677,8,9,0.751,10.000,726,677,126.870,8.000,1.250,0.800,0.823,cell
160,39,466.731,689.372,27.213,463,685,7,9,0.662,9.487,464,685,108.435,6.905,1.548,0.646,0.743,cell
161,28,416.536,706.893,20.728,413,704,6,7,0.819,8.602,413,704,125.538,5.659,1.663,0.601,0.836,cell
162,55,677.718,733.645,28.042,673,729,9,10,0.879,10.440,676,729,106.699,7.889,1.365,0.733,0.833,cell
163,55,609.609,743.573,29.799,605,739,8,10,0.778,11.180,606,739,116.565,7.906,1.588,0.630,0.827,cell
164,51,550.088,745.049,30.385,545,741,9,9,0.694,11.402,546,741,127.875,7.653,1.748,0.572,0.779,cell
165,51,755.108,746.657,28.385,751,742,8,10,0.795,11.180,752,742,116.565,6.871,1.778,0.563,0.836,cell
166,77,624.513,754.331,40.870,619,749,13,10,0.579,14.318,619,751,155.225,10.000,1.279,0.782,0.755,cell
167,54,589.519,753.926,32.042,584,750,10,9,0.661,11.180,584,751,153.435,8.485,1.436,0.697,0.777,cell
168,25,636.740,754.300,25.556,633,751,6,8,0.481,8.944,634,751,116.565,5.814,1.882,0.531,0.667,cell
169,71,684.415,774.176,34.870,678,769,11,11,0.734,13.454,679,770,131.987,8.450,1.743,0.574,0.807,cell
170,36,549.972,775.750,23.556,545,773,9,6,0.815,10.296,545,774,150.945,5.571,2.016,0.496,0.837,cell
171,52,591.788,782.385,29.799,586,778,10,9,0.736,11.662,586,780,149.036,7.554,1.785,0.560,0.800,cell
172,54,646.259,801.944,32.627,641,797,9,11,0.637,12.207,641,798,124.992,8.050,1.747,0.572,0.735,cell
173,50,662.640,806.520,43.899,652,805,21,3,0.326,21.024,652,806,177.274,3.000,6.228,0.161,0.885,cell
174,411,612.191,147.887,168.894,599,127,29,40,0.181,41.000,605,167,77.320,26.991,1.557,0.642,0.583,cluster
175,624,738.101,191.795,206.108,722,169,34,48,0.185,49.729,741,169,105.154,28.770,1.926,0.519,0.544,cluster
176,380,386.161,228.405,147.581,371,208,28,41,0.219,45.188,378,249,65.136,24.749,2.054,0.487,0.538,cluster
177,309,593.859,248.008,124.267,574,235,32,33,0.251,40.608,577,236,127.999,18.766,2.537,0.394,0.525,cluster
178,491,849.667,298.687,126.267,832,286,37,26,0.387,37.855,832,295,167.800,23.549,1.684,0.594,0.780,cluster
179,877,972.723,344.093,235.463,949,323,43,44,0.199,45.222,967,324,108.034,39.763,1.282,0.780,0.671,cluster
180,386,749.106,383.083,133.782,735,374,35,23,0.271,38.079,737,395,29.932,23.000,1.947,0.514,0.635,cluster
181,248,811.972,400.613,101.296,800,391,25,21,0.304,26.173,805,412,43.452,19.137,1.560,0.641,0.673,cluster
182,250,584.456,424.336,69.255,574,415,20,21,0.655,27.586,574,417,136.469,14.849,1.745,0.573,0.853,cluster
183,325,467.312,466.392,95.640,456,455,22,22,0.446,27.659,456,458,139.399,20.572,1.309,0.764,0.814,cluster
184,240,649.325,558.288,97.054,637,547,29,25,0.320,35.609,637,550,141.843,13.950,3.057,0.327,0.653,cluster
185,263,491.222,655.029,81.740,484,640,14,30,0.495,31.048,487,670,75.069,13.632,2.427,0.412,0.816,cluster
