 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
27,111,1031.158,527.212,46.870,1021,523,19,9,0.635,19.647,1021,525,165.256,8.683,2.591,0.386,0.854,cell
28,99,1135.005,533.439,40.627,1129,526,12,13,0.754,15.811,1131,539,55.305,10.914,1.428,0.700,0.850,cell
29,42,792.405,535.929,24.385,788,532,9,7,0.888,9.849,788,538,23.962,6.499,1.653,0.605,0.866,cell
30,64,613.609,565.047,28.971,609,561,10,8,0.958,10.817,609,568,33.690,8.000,1.247,0.802,0.921,cell
31,61,588.221,575.664,36.042,584,569,9,12,0.590,14.422,584,581,56.310,8.627,1.853,0.540,0.767,cell
32,31,1143.629,579.048,22.142,1141,575,5,8,0.795,8.544,1143,575,110.556,5.000,1.689,0.592,0.861,cell
33,103,670.714,591.209,60.770,664,583,16,16,0.350,20.616,664,585,140.906,11.812,2.114,0.473,0.597,cell
34,31,776.048,587.629,22.142,772,585,9,5,0.795,9.849,772,585,156.038,4.919,2.216,0.451,0.873,cell
35,79,593.804,593.411,51.355,586,586,15,15,0.376,18.601,587,586,126.254,8.902,2.602,0.384,0.637,cell
36,89,771.579,597.287,48.627,766,587,13,16,0.473,20.000,766,587,126.870,10.183,2.314,0.432,0.706,cell
37,42,863.952,592.595,22.971,860,589,8,7,1.000,8.544,860,591,159.444,7.000,1.113,0.898,0.894,cell
38,46,453.478,594.196,26.971,448,591,10,7,0.795,10.770,448,592,158.199,7.000,1.686,0.593,0.844,cell
39,89,1068.792,607.736,37.456,1062,602,13,11,0.797,15.264,1062,612,31.608,9.192,1.746,0.573,0.856,cell
40,25,1058.100,606.460,17.314,1055,604,6,5,1.000,6.708,1055,605,153.435,5.000,1.147,0.872,0.909,cell
41,25,351.060,607.300,17.314,348,605,6,5,1.000,7.211,348,605,146.310,5.000,1.312,0.762,0.926,cell
42,100,346.260,615.990,51.113,340,610,14,11,0.481,14.765,341,610,151.699,11.000,1.457,0.686,0.791,cell
43,30,335.567,625.000,19.314,333,622,6,6,1.000,7.211,333,622,123.690,6.000,1.038,0.963,0.938,cell
44,61,1138.549,632.451,27.799,1134,628,9,9,0.992,10.296,1134,635,29.055,8.485,1.211,0.826,0.910,cell
45,56,486.339,635.732,27.556,483,631,7,10,0.927,10.440,484,631,106.699,7.000,1.428,0.700,0.911,cell
46,60,568.667,636.933,31.213,564,632,10,10,0.774,12.806,564,634,141.340,8.485,1.622,0.617,0.828,cell
47,75,669.833,653.287,31.556,665,649,10,9,0.946,12.207,665,657,34.992,8.944,1.336,0.749,0.938,cell
48,62,522.565,657.548,27.799,518,653,9,9,1.000,10.817,518,655,146.310,8.485,1.260,0.794,0.912,cell
49,62,574.452,658.565,28.385,570,654,9,9,0.967,10.817,571,663,56.310,8.485,1.260,0.794,0.912,cell
50,82,462.793,668.890,32.385,458,664,10,10,0.983,12.207,459,664,124.992,9.899,1.194,0.838,0.937,cell
51,67,610.127,671.037,30.042,605,666,10,10,0.933,11.402,606,675,37.875,8.485,1.333,0.750,0.876,cell
52,70,830.643,671.900,30.385,826,667,9,10,0.953,12.207,827,667,124.992,8.485,1.418,0.705,0.927,cell
53,30,811.000,674.000,20.485,809,670,4,8,0.898,8.944,809,670,116.565,4.000,1.994,0.502,0.968,cell
54,32,665.125,676.656,19.556,662,673,6,7,1.000,7.616,664,673,113.199,6.000,1.177,0.850,0.901,cell
55,38,381.053,680.289,22.142,378,676,6,8,0.974,9.434,378,684,57.995,6.000,1.524,0.656,0.927,cell
56,76,453.079,698.671,30.971,448,694,10,9,0.996,12.207,448,702,34.992,9.000,1.261,0.793,0.938,cell
57,92,661.054,711.772,33.799,656,706,10,11,1.000,12.207,658,717,55.008,10.000,1.078,0.928,0.939,cell
58,118,935.237,717.322,59.012,928,708,16,17,0.426,21.932,928,708,133.152,10.976,2.264,0.442,0.686,cell
59,86,923.140,721.163,50.527,917,715,11,15,0.423,16.553,918,715,115.017,11.000,1.427,0.701,0.723,cell
60,56,585.732,730.196,27.213,582,725,8,10,0.950,10.440,584,735,73.301,8.000,1.302,0.768,0.875,cell
61,78,728.808,733.513,31.556,724,729,10,9,0.984,11.662,724,737,30.964,9.000,1.143,0.875,0.945,cell
62,46,490.196,741.457,24.728,487,737,6,9,0.945,9.849,488,737,113.962,6.000,1.518,0.659,0.929,cell
63,65,400.208,745.638,29.556,397,740,7,11,0.935,11.705,398,740,109.983,7.000,1.551,0.645,0.942,cell
64,78,1025.474,764.821,32.385,1020,760,11,9,0.935,12.530,1020,762,151.390,9.000,1.369,0.731,0.912,cell
65,83,646.030,776.946,32.971,641,772,10,10,0.959,11.662,641,780,30.964,10.000,1.064,0.940,0.927,cell
66,56,756.571,789.000,33.698,752,784,9,11,0.620,11.402,756,795,74.745,7.985,1.536,0.651,0.800,cell
67,70,705.429,807.500,29.799,700,803,10,9,0.991,10.440,700,807,163.301,9.000,1.032,0.969,0.921,cell
68,86,775.895,817.384,33.799,771,812,10,11,0.946,13.038,772,812,122.471,10.000,1.285,0.778,0.910,cell
69,41,560.524,817.061,24.627,556,813,9,8,0.849,9.849,556,819,23.962,6.364,1.630,0.613,0.828,cell
70,92,808.228,819.891,34.627,802,815,12,10,0.964,13.038,803,816,147.529,10.000,1.306,0.766,0.915,cell
71,31,952.661,821.048,20.971,949,818,8,6,0.886,8.544,949,819,159.444,5.814,1.548,0.646,0.838,cell
72,41,998.280,827.671,35.456,994,823,9,8,0.410,10.630,994,831,48.814,8.000,1.358,0.737,0.678,cell
73,32,1014.844,827.781,30.627,1011,823,7,8,0.429,9.434,1012,823,122.005,7.000,1.200,0.833,0.681,cell
74,50,836.600,832.080,33.213,831,828,11,8,0.570,12.083,831,835,24.444,7.428,2.064,0.485,0.741,cell
75,87,880.489,834.937,33.799,876,829,9,12,0.957,13.000,878,841,67.380,9.000,1.370,0.730,0.930,cell
76,38,1027.816,836.053,30.627,1024,833,8,8,0.509,10.630,1024,833,131.186,8.000,1.300,0.769,0.697,cell
77,191,740.526,847.966,67.598,732,839,18,18,0.525,20.809,732,843,144.782,14.500,1.526,0.655,0.814,cell
78,27,748.796,842.833,18.728,746,840,6,6,0.967,7.211,746,840,123.690,6.000,1.204,0.831,0.885,cell
79,59,866.381,852.449,29.456,861,847,10,10,0.855,11.662,864,847,120.964,7.071,1.648,0.607,0.855,cell
80,165,730.512,867.991,57.355,723,858,16,19,0.630,21.633,725,876,56.310,12.442,1.964,0.509,0.819,cell
81,65,478.023,869.331,38.527,472,864,11,12,0.550,13.000,476,876,67.380,8.485,1.575,0.635,0.734,cell
82,33,561.924,870.561,20.142,559,867,6,7,1.000,8.062,560,874,60.255,6.000,1.246,0.803,0.904,cell
83,46,619.457,871.283,24.728,615,868,9,6,0.945,9.849,615,874,23.962,6.000,1.518,0.659,0.939,cell
84,150,631.800,950.567,61.598,626,938,12,23,0.497,24.042,626,938,106.928,10.633,2.700,0.370,0.750,cell
85,66,877.652,957.985,33.799,874,951,8,13,0.726,13.928,875,951,111.038,7.398,1.929,0.518,0.846,cell
86,40,672.850,985.750,23.556,669,982,7,8,0.906,9.434,671,982,122.005,7.000,1.340,0.746,0.879,cell
87,471,783.999,202.591,175.238,771,184,35,34,0.193,36.056,772,192,160.560,30.858,1.079,0.927,0.624,cluster
88,401,637.350,270.453,115.539,621,259,34,22,0.377,34.713,621,262,168.366,20.751,1.840,0.544,0.726,cluster
89,451,654.824,299.815,149.581,643,285,24,32,0.253,32.985,648,285,104.036,22.357,1.429,0.700,0.759,cluster
90,521,576.297,375.051,203.765,562,358,35,40,0.158,40.608,567,358,99.926,32.885,1.232,0.812,0.551,cluster
91,259,592.817,392.577,109.539,578,383,26,18,0.271,27.857,578,395,21.038,18.000,1.754,0.570,0.681,cluster
92,1112,812.715,487.405,307.161,785,456,59,55,0.148,63.325,785,475,158.703,39.256,1.865,0.536,0.572,cluster
93,841,833.538,537.262,289.647,807,519,51,35,0.126,51.352,807,538,173.290,32.214,1.837,0.544,0.633,cluster
94,257,786.150,601.278,110.125,772,588,24,27,0.266,31.890,773,590,131.186,18.109,1.964,0.509,0.627,cluster
95,366,907.563,791.462,101.054,893,781,27,21,0.450,29.547,893,787,156.038,20.897,1.640,0.610,0.772,cluster
96,291,1027.727,821.015,113.054,1016,810,26,22,0.286,27.313,1017,811,156.251,21.785,1.230,0.813,0.658,cluster
97,799,850.419,842.783,192.794,834,821,32,44,0.270,48.600,836,861,53.366,28.207,1.775,0.563,0.747,cluster
98,462,575.978,887.753,186.794,564,867,26,39,0.166,42.059,568,868,118.393,22.453,1.887,0.530,0.631,cluster
99,1007,747.923,981.599,265.463,715,965,64,32,0.180,65.307,715,973,168.518,32.000,2.332,0.429,0.695,cluster
